id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-09c-001,1,General · ANE · Other (기타),"Rendsburg, Gary A.",2003,Hurvitz Redux: On the Continued Scholarly Inattention to a Simple Principle of Hebrew Philology,"in: Ian Young (ed.), Biblical Hebrew: Studies in Chronology and Typology (London: T&T Clark/Continuum, 2003), 104–128",off-list,low,B,https://www.worldcat.org/search?q=Rendsburg+Hurvitz+Redux+2003,General · ANE · Other (기타)!R1302,book chapter,"Biblical Hebrew: Studies in Chronology and Typology, 2003, 104-128",Sasson;Groß,QUEUED,"bib_sasson.md·MISSING_Groß 양쪽 원본 title 일치 확인. 외부 검색으로 수록처(Young ed., T&T Clark 2003) 확인 — 1차 열람 전 B등급."
A-09c-002,1,General · ANE · Other (기타),"Rendsburg, Gary A.;Schniedewind, William M.",2010,The Siloam Tunnel Inscription: Historical and Linguistic Perspectives,Israel Exploration Journal 60/2 (2010): 188–203,표적,low,B,https://www.researchgate.net/publication/261780648_The_Siloam_Tunnel_Inscription_Historical_and_Linguistic_Perspectives,General · ANE · Other (기타)!R1303,article,"IEJ 60/2, 2010, 188-203",Sasson,QUEUED,저자 정정: xlsx는 'Rendsburg 2010' 단독 표기이나 bib_sasson.md 원본(L1178)은 'Rendsburg and Schniedewind 2010'으로 공동저자 명시. 외부 검색으로 IEJ 60/2(2010) 확인.
A-09c-003,1,General · ANE · Other (기타),"Renfroe, Fred",1992,Arabic-Ugaritic Lexical Studies,"ALASP 5; Münster: Ugarit-Verlag, 1992 (xii+198pp)",off-list,low,A,https://ugarit-verlag.com/en/products/arabic-ugaritic-lexical-studies-alasp-5,General · ANE · Other (기타)!R1304,book,ALASP 5,Smith,QUEUED,bib_smith.md/MISSING_Smith 원본 title 일치. 출판사(Ugarit-Verlag) 공식 페이지로 확인.
A-09c-004,1,General · ANE · Other (기타),"Renz, Johannes;Röllig, Wolfgang",1995,Handbuch der althebräischen Epigraphik,"Darmstadt: Wissenschaftliche Buchgesellschaft, 1995",off-list,low,B,https://www.zvab.com/9783534090525/Handbuch-althebr%C3%A4ischen-Epigraphik-3534090527/plp,General · ANE · Other (기타)!R1305,dictionary entry,"Handbuch der althebräischen Epigraphik, 1995",Smith,QUEUED,저자 보완: xlsx는 'Renz'만 표기하나 bib_smith.md 원본(L653)은 'Renz and Röllig 1995' 공저 명시. 서점·도서관 다수 매물로 실재 확인.
A-09c-005,1,General · ANE · Other (기타),"Reuß, Eduard",1892,Allgemeine Einleitung zur Bibel: Überblick der Geschichte der Israeliten,"Braunschweig: Schwetschke, 1892 (사후 출간, hrsg. A. Erichson/C. Horst)",off-list,low,B,https://de.wikisource.org/wiki/ADB:Reu%C3%9F%2C_Eduard,General · ANE · Other (기타)!R1306,book,"Braunschweig: Schwetschke, 1892",Groß,QUEUED,MISSING_Groß 원본(L797) title 일치. 외부 검색으로 실재·저자·연도(사후 출간) 확인.
A-09c-006,1,General · ANE · Other (기타),"Revell, E. J.",1996,The Designation of the Individual: Expressive Usage in Biblical Hebrew,"Kampen: Kok Pharos, 1996",off-list,low,A,https://www.worldcat.org/search?q=Revell+Designation+Individual+Biblical+Hebrew+1996,General · ANE · Other (기타)!R1307,book,"Kok Pharos, 1996",Sasson,QUEUED,"bib_sasson.md 원본(title 일치) + 외부 검색으로 출판사(Kok Pharos, Kampen) 확인."
A-09c-007,1,General · ANE · Other (기타),"Reventlow, Henning Graf",1963,Liturgie und prophetisches Ich bei Jeremia,"Gütersloh: Gütersloher Verlagshaus Gerd Mohn, 1963",off-list,low,B,https://www.worldcat.org/search?q=Reventlow+Liturgie+prophetisches+Jeremia+1963,General · ANE · Other (기타)!R1308,book,"Gütersloh, 1963",Groß,QUEUED,MISSING_Groß 원본(L799) title 일치. 외부 검색으로 출판사·연도 확인.
A-09c-008,1,General · ANE · Other (기타),"Reviv, Hanoch",1977,Early Elements and Late Terminology in the Descriptions of Non-Israelite Cities in the Bible,Israel Exploration Journal 27/4 (1977): 189–194,표적,low,A,https://www.jstor.org/journal/israexplj,General · ANE · Other (기타)!R1309,article,"IEJ 27/4, 1977, 189-194",Smith,QUEUED,bib_smith.md 원본 title 일치. 외부 검색으로 IEJ 27/4(1977) 확인.
A-09c-009,1,General · ANE · Other (기타),"Reviv, Hanoch",1989,The Elders in Ancient Israel: A Study of a Biblical Institution,"Jerusalem: Magnes Press, Hebrew University, 1989",off-list,low,A,https://archive.org/details/eldersinancienti0000revi,General · ANE · Other (기타)!R1310,book,"Magnes Press, 1989",Smith,QUEUED,bib_smith.md 원본 title 일치. Archive.org에 원본 확인.
A-09c-010,1,General · ANE · Other (기타),"Rhyder, Julia",2020,Unity and Hierarchy: North and South in the Priestly Traditions,"in: B. Hensel, D. Nocquet, B. Adamczewski (eds.), Yahwistic Diversity and the Hebrew Bible (FAT II/120; Tübingen: Mohr Siebeck, 2020), 109–134",통독,low,A,https://juliarhyder.scholars.harvard.edu/publications/unity-and-hierarchy-north-and-south-priestly-traditions,General · ANE · Other (기타)!R1311,book chapter,"FAT II/120, pp. 109-134",Sasson,QUEUED,"MISSING_Sasson/bib_sasson 원본 title 일치. 저자 본인 Harvard 페이지로 수록처(FAT II/120, 2020) 확인. journal_series 뒤쪽 'FAT 2/120' 표기로 통독 판정(FAT는 OT-검색바운더리 통독 시리즈)."
