id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-12a-001,1,General · ANE · Other (기타),"Weiss, Gershon",1977,"A Testimony from the Cairo Geniza Documents: Son-in-Law, Mother-in-Law Relations",Jewish Quarterly Review 68(2): 99–103,표적,low,B,,General · ANE · Other (기타)!R1652,article,,Sasson,QUEUED,"원본 bib_sasson.md(1491행)·MISSING_Sasson(1398행) 확인, 제목 일치(원문은 100자 절단). WebSearch로 JQR 68(2), 1977, 99-103 확인(2차 요약, 1차 페이지 미열람)→B. boundary: JQR 화이트리스트(표적)."
A-12a-002,1,General · ANE · Other (기타),"Weite, Benedikt(불확실)",1842,"Ueber das Opfer Jephta's, Richt. 11, 29-40 (Aus dem Armenischen [übersetzt])",미상(19세기 독일어 신학지 추정; 확인 실패),off-list,mid,C,,General · ANE · Other (기타)!R1653,article,,Groß,QUEUED,"원본 MISSING_Groß(999행) 확인, xlsx 제목과 절단 지점까지 완전 일치(진짜 밀림 오류 아님, 정상 항목이 단순 절단). 외부 DB(WebSearch·Google Books API·archive.org) 검색으로 저널·전거 확인 실패, 저자명 'Weite, Benedikt'도 OCR 오류 가능성 잔존 → C. 삿 11:29-40(입다의 딸) 직접 주제이나 서지 미확정, 확보시 원문 표제지로 재확인 필요."
A-12a-003,1,General · ANE · Other (기타),"Weitzman, Michael P.",1999,The Syriac Version of the Old Testament: An Introduction,(book; University of Cambridge Oriental Publications 56; Cambridge: Cambridge University Press),off-list,low,A,,General · ANE · Other (기타)!R1654,book,,Sasson;Groß,QUEUED,"원본 bib_sasson.md(1492행)·MISSING_Groß(1000행, 'Weitzman, Michael P., The Syriac Version of the Old Testament. An Introduction (UCO...)') 양쪽 확인. OpenLibrary 독립 검색으로 저자·제목·연도 재확인."
A-12a-004,1,General · ANE · Other (기타),"Wellhausen, Julius",1927,Reste arabischen Heidentums gesammelt und erläutert,"(book; 2. Ausgabe; Berlin: de Gruyter) [초판 1897, Georg Reimer]",off-list,low,A,https://www.degruyterbrill.com/document/doi/10.1515/9783112693568/html,General · ANE · Other (기타)!R1655,book,,Groß,QUEUED,원본 MISSING_Groß(1001행) 확인. De Gruyter 공식 DOI 페이지로 1927년 Berlin 2판 확인(초판은 1897 Reimer).
A-12a-005,1,General · ANE · Other (기타),"Wellhausen, Julius",1973,Prolegomena to the History of Ancient Israel,"(book; Gloucester, MA: Peter Smith) [1885년 영역판(J. S. Black·A. Menzies 역, Meridian Books 1957 초간)의 1973 재간]",off-list,mid,A,,General · ANE · Other (기타)!R1656,book,,Smith,QUEUED,"원본 bib_smith.md(804행)·MISSING_Smith(696행) 확인. AbeBooks/Archive.org/Amazon 교차확인으로 1973 Peter Smith(Gloucester, MA)판, ISBN 0844631477, xvi+552pp 확인. R1657('Prolegomena to the History of Israel', 1994, Scholars Press)과는 별개 판본이므로 병합하지 않음(제목 상이: Ancient Israel vs Israel)."
A-12a-006,1,General · ANE · Other (기타),"Wellhausen, Julius",1994,Prolegomena to the History of Israel; with a reprint of the article 'Israel' from the Encyclopaedia Britannica,(book; Atlanta: Scholars Press) [W. Robertson Smith 서문 수록판],off-list,mid,A,,General · ANE · Other (기타)!R1657,book,,Sasson,QUEUED,"원본 bib_sasson.md(1495행)·MISSING_Sasson(1400행) 확인. WebSearch로 1994 Scholars Press판(J. S. Black·A. Menzies 역, Prolegomenon by W. Robertson Smith) 확인."
A-12a-007,1,General · ANE · Other (기타),"Welten, Peter",1965,Bezeq,Zeitschrift des Deutschen Palästina-Vereins 81: 138–165,표적,high,A,,General · ANE · Other (기타)!R1658,article,,Sasson;Groß,QUEUED,"원본 bib_sasson.md(1494행)·MISSING_Sasson(1401행)·MISSING_Groß(1002행) 3개 소스 모두 저자 Peter Welten, ZDPV 81(1965) 138-65로 완전 일치. 삿 1:4-7 지명(베섹) 직접 관련 → priority high."
A-12a-008,1,General · ANE · Other (기타),"Wendel, Adolf",1931,Das israelitisch-jüdische Gelübde,(book; Berlin: Philo-Verlag),off-list,mid,A,,General · ANE · Other (기타)!R1659,book,,Sasson,QUEUED,"원본 bib_sasson.md(1496행)·MISSING_Sasson(1402행) 확인(저자 성만 표기). OpenLibrary 독립 확인으로 저자 전체명 Adolf Wendel 확인. ★저자정정: 'Wendel' → 'Wendel, Adolf'. 입다의 서원(삿 11) 관련 주제."
A-12a-009,1,General · ANE · Other (기타),"Wenham, Gordon J.",1971,The Deuteronomic Theology of the Book of Joshua,Journal of Biblical Literature 90 (1971),통독,low,B,,General · ANE · Other (기타)!R1660,article,,Sasson,QUEUED,"원본 bib_sasson.md(1497행)·MISSING_Sasson(1403행) 확인(저널명 'Journal of Biblical'까지만 절단, JBL로 판단). 쪽수는 외부 미확인(검색 예산 소진으로 재확인 못함) → B."
A-12a-010,1,General · ANE · Other (기타),"Wenham, Gordon J.",1972,Betulah: 'A Girl of Marriageable Age',Vetus Testamentum 22: 326–348,통독,mid,A,,General · ANE · Other (기타)!R1661,article,,Sasson,QUEUED,"원본 bib_sasson.md(1498행)·MISSING_Sasson(1404행) 확인, xlsx 자체에 VT 22:326-48 완전 서지 포함(절단 없음). 입다의 딸(삿 11) 등 betulah 용례 논의와 직접 관련."
A-12a-011,1,General · ANE · Other (기타),"Wenham, Gordon J.",2000,Story as Torah: Reading Old Testament Narrative Ethically,(book; Edinburgh: T&T Clark),off-list,high,A,,General · ANE · Other (기타)!R1662,book,,Groß,QUEUED,"원본 MISSING_Groß(1003행, 'Wenham, Gordon J., Story as Torah. Reading Old Testament Narrative Ethically, Gra...') 확인. WebSearch(SAGE 서평 Deborah Rooke 2002, T&T Clark 카탈로그)로 실제 초판 연도 2000 확인. ★연도정정: xlsx/원본 1996 → 실제 2000(오류로 판단; Baker Academic 페이퍼백 재간은 2004). 사사기를 창세기와 함께 핵심 사례본문으로 다루는 저서 → priority high."
A-12a-012,1,General · ANE · Other (기타),"Westbrook, Raymond",1988,Old Babylonian Marriage Law,"(book; Archiv für Orientforschung, Beiheft 23; Horn, Austria: Ferdinand Berger)",off-list,mid,A,,General · ANE · Other (기타)!R1663,book,,Sasson;Groß,QUEUED,원본 bib_sasson.md(1500행)·MISSING_Sasson(1406행)·MISSING_Groß(1005행) 3개 소스 완전 일치 확인.
