id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-06c-001,1,General · ANE · Other (기타),"König, Eduard",1917,Das Deuteronomium,"(KAT [Kommentar zum Alten Testament, hg. E. Sellin] 3; Leipzig: A. Deichert, 1917)",통독,low,A,https://www.worldcat.org/search?q=K%C3%B6nig+Deuteronomium+KAT+1917,General · ANE · Other (기타)!R852,book,KAT 3 (1917),Groß,QUEUED,"MISSING_Groß 원본(König, Eduard, Das Deuteronomium (KAT3), Leipzig 1917) 직접 대조 일치. 외부검색으로 KAT=Kommentar zum Alten Testament(Sellin 편) 3권 확인, 시리즈가 화이트리스트 KAT 소속 → boundary=통독."
A-06c-002,1,General · ANE · Other (기타),"Kopf, L.",1952,“أري = Honey?”,Tarbiz 23 (1952): 240–42,off-list,low,A,https://www.worldcat.org/search?q=Kopf+Tarbiz+1952+Honey,General · ANE · Other (기타)!R853,article,"Tarbiz 23, 240-42",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치(제목·연도·쪽 그대로). 아랍어/히브리어 혼합 제목은 원문 그대로 보존.
A-06c-003,1,General · ANE · Other (기타),"van Koppen, Frans",2007,Syrian Trade Routes of the Mari Age and MB II Hazor,"Pp. 367–74 in M. Bietak and E. Czerny, eds., The Synchronisation of Civilisations in the Eastern Mediterranean in the Second Millennium B.C. III (Vienna: Österreichische Akademie der Wissenschaften, 2007)",off-list,low,A,https://www.academia.edu/2462180,General · ANE · Other (기타)!R854,chapter,pp. 367-74,Sasson,QUEUED,"bib_sasson('Koppen, van 2007')·MISSING_Sasson 원본 대조 일치. 저자명 정정: 'Koppen'→'van Koppen, Frans'('van'은 이름 접두사이며 xlsx에서 누락)."
A-06c-004,1,General · ANE · Other (기타),"Korchin, Paul",2015,Suspense and Authority amid Biblical Hebrew Front Dislocation,Journal of Hebrew Scriptures 15 (2015),통독,low,A,https://doi.org/10.5508/jhs.2015.v15.a1,General · ANE · Other (기타)!R855,DOI,10.5508/jhs.2015.v15.a1,Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. JHS는 바운더리 통독 저널.
A-06c-005,1,General · ANE · Other (기타),"Koschaker, Paul",1950,"Eheschließung und Kauf nach alten Rechten, mit besonderer Berücksichtigung der älteren Keilschriftrechte",Archiv Orientální 18 (1950): 210–96,off-list,low,A,https://www.zvab.com/buch-suchen/titel/archiv-orientalni,General · ANE · Other (기타)!R856,article,ArOr 18 (1950) 210-96,Groß,QUEUED,"MISSING_Groß 원본 대조 일치(저자·제목 그대로, 쪽수는 원본 절단분을 외부 DB로 보완)."
A-06c-006,1,General · ANE · Other (기타),"Kottsieper, Ingo",1996,Die alttestamentliche Weisheit im Licht aramäischer Weisheitstraditionen,"Pp. 128–62 in B. Janowski, ed., Weisheit außerhalb der kanonischen Weisheitsschriften (Veröffentlichungen der Wissenschaftlichen Gesellschaft für Theologie 10; Gütersloh: Kaiser/Gütersloher Verlagshaus, 1996)",off-list,low,A,https://www.uni-muenster.de/Rektorat/Forschungsberichte-1995-1996/fo01ad01.htm,General · ANE · Other (기타)!R857,chapter,pp.128-62,Groß,QUEUED,MISSING_Groß 원본(제목 절단분) 대조 및 외부 검색으로 수록서·쪽수 보완.
A-06c-007,1,General · ANE · Other (기타),"Kottsieper, Ingo",2002,Bäume als Kultort,"Pp. 169–87 in U. Neumann-Gorsolke and P. Riede, eds., Das Kleid der Erde: Pflanzen in der Lebenswelt des alten Israel (Stuttgart: Calwer, 2002)",off-list,low,A,https://www.die-bibel.de/ressourcen/wibilex/altes-testament/tamariske,General · ANE · Other (기타)!R858,chapter,pp.169-87,Groß,QUEUED,"MISSING_Groß 원본 대조 일치, 외부 검색으로 수록서·쪽수 보완."
A-06c-008,1,General · ANE · Other (기타),"Krafeld-Daugherty, Maria",1994,Wohnen im Alten Orient: Eine Untersuchung zur Verwendung von Räumen in altorientalischen Wohnhäusern,"(Altertumskunde des Vorderen Orients 3; Münster: Ugarit-Verlag, 1994)",off-list,low,A,https://www.worldcat.org/search?q=Krafeld-Daugherty+Wohnen+im+Alten+Orient+1994,General · ANE · Other (기타)!R859,book,AVO 3 (1994),Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치(제목·연도 그대로).
A-06c-009,1,General · ANE · Other (기타),"Kraus, Hans-Joachim",1989,Psalms 60–150: A Commentary,"(Hermeneia; Minneapolis: Augsburg/Fortress, 1989)",통독,low,A,https://www.worldcat.org/search?q=Kraus+Psalms+60-150+Hermeneia+1989,General · ANE · Other (기타)!R860,book,Hermeneia (1989),Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. Hermeneia는 바운더리 통독 주석시리즈.
A-06c-010,1,General · ANE · Other (기타),"Kraus, Wolfgang; Karrer, Martin (eds.)",2009,Septuaginta Deutsch: Das griechische Alte Testament in deutscher Übersetzung,"(Stuttgart: Deutsche Bibelgesellschaft, 2009)",off-list,low,A,https://www.worldcat.org/search?q=Septuaginta+Deutsch+Kraus+Karrer+2009,General · ANE · Other (기타)!R861,book,2. Aufl. 2009,Smith+Groß,QUEUED,"bib_smith('Kraus and Karrer 2009')·MISSING_Groß('Kraus, Wolfgang/Karrer, Martin (Hg.)') 양쪽 원본 대조 일치. 공편자 Karrer 포함해 저자 표기."
A-06c-011,1,General · ANE · Other (기타),"Krisel, William",2022,Methodological Problems in Intertextual Analyses of Old Testament Texts: Genesis 19 and Judges 19 as a Case Study,Scandinavian Journal of the Old Testament 36/2 (2022),통독,medium,A,https://doi.org/10.1080/09018328.2022.2114189,General · ANE · Other (기타)!R863,DOI,10.1080/09018328.2022.2114189,Sasson,QUEUED,bib_sasson('Krisel 2022a')·MISSING_Sasson 원본 대조 일치(제목 절단분·연도 그대로). SJOT는 바운더리 통독 저널. Genesis 19/Judges 19 비교연구로 사사기 19장 직접 다뤄 priority=medium.
