id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-07b-001,1,General · ANE · Other (기타),"Liwak, Rüdiger",1995,[표제어 OCR 누락 — ThWAT 사전 항목],"ThWAT VIII, 1995, Sp. 428-438",표적,low,B,https://www.worldcat.org/search?q=Liwak+ThWAT+Theologisches+Woerterbuch,General · ANE · Other (기타)!R952,book chapter,"ThWAT VIII, 1995, Sp. 428-438",Groß,QUEUED,"저자 실재 확인(Liwak 1943- , Potsdam대 구약학 교수). ThWAT VIII(1995)는 Sp.385-781(Lfg.4-7) 범위로 428-438과 부합(ThLZ 1996 서평 확인). 단 정확한 히브리어 표제어(어근)는 원문에서 OCR로 누락되어 확인 불가 — 저자·권·쪽수만 B등급."
A-07b-002,1,General · ANE · Other (기타),"Levin, Christoph",2000,Das vorstaatliche Israel,"ZThK 97, 2000, 385-403",통독,low,A,https://bibliographie.uni-tuebingen.de/xmlui/bitstream/handle/10900/156517/Levin_035.pdf?sequence=1,General · ANE · Other (기타)!R953,article,"ZThK 97, 2000, 385-403",Groß,QUEUED,"저자정정: xlsx 표기 'Lnin'→Levin, Christoph(OCR 오독). Tübingen대 서지 DB에서 제목·저널·권·쪽수 완전 일치 확인(원본 1차 확인, A등급). BZAW 316(2003) Fortschreibungen에 재수록."
A-07b-003,1,General · ANE · Other (기타),"Locher, Clemens",1986,"Die Ehre einer Frau in Israel: Exegetische und rechtsvergleichende Studien zu Deuteronomium 22,13-21","(OBO 70; Freiburg: Universitätsverlag / Göttingen: Vandenhoeck & Ruprecht, 1986)",통독,low,A,https://www.jstor.org/stable/43075553,General · ANE · Other (기타)!R954,book,OBO 70,Groß,QUEUED,"저자정정: xlsx 표기 'Cltmens'→Clemens(OCR 오독). OBO 70(1986)으로 확인, Frankfurt St. Georgen 박사논문 개정판. JSTOR 서평·Amazon.de·ZVAB 등 복수 소스 일치, A등급."
A-07b-004,1,General · ANE · Other (기타),"Loewenstamm, Samuel E.",1979,Zur Götterlehre des Epos von Keret,"UF 11, 1979, 505-511",표적,low,B,https://www.worldcat.org/search?q=Loewenstamm+Goetterlehre+Keret+UF+1979,General · ANE · Other (기타)!R955,article,"UF 11, 1979, 505-511",Groß,QUEUED,"저자정정: xlsx 표기 'Loewtnstamm'→Loewenstamm(OCR 오독). UF 11(1979) 505쪽 시작 확인. 끝쪽수는 xlsx 원문이 '505-5""1'로 손상돼 511로 추정(B등급, 원문 최종 확인 필요)."
A-07b-005,1,General · ANE · Other (기타),"Loretz, Oswald",1992,"Die Teraphim als »Ahnen-Götter-Figur(in)en« im Lichte der Texte aus Nuzi, Emar und Ugarit","UF 24, 1992, 133-178",표적,low,A,"https://zenon.dainst.org/Author/Home?author=Loretz,+O.",General · ANE · Other (기타)!R956,article,"UF 24, 1992, 133-178",Groß;Sasson,QUEUED,ℹ중복병합(R956+R965): 동일 논문이 Groß분(R956)·Sasson분(R965)에 각각 등재. R956은 xlsx상 저자·연도가 'Lohfink 1981'로 오표기(밀림 오류) — bib_sasson.md·MISSING_Sasson.md 원본 대조 결과 R965와 동일 제목·저자(Loretz 1992)로 확인되어 정정. 병합 후 cited_by는 Groß;Sasson으로 통합.
A-07b-006,1,General · ANE · Other (기타),"Lohfink, Norbert",1982,חרם (ḥrm),"ThWAT III, 1982, Sp. 192-213",표적,low,A,https://de.wikipedia.org/wiki/Bann_(Bibel),General · ANE · Other (기타)!R957,book chapter,"ThWAT III, 1982, Sp. 192-213",Groß,QUEUED,"xlsx 원문 제목 'Din'은 히브리어 표제어(חרם, ḥrm)가 OCR로 깨진 것. 저자·권·쪽수(192-213)는 정확 — Lohfink의 ThWAT III חרם 항목으로 복수 소스(Wikipedia Bann 항목, academia.edu 인용) 확인, A등급."
A-07b-007,1,General · ANE · Other (기타),"Lohfink, Norbert",1984,[표제어 OCR 판독 불가 — ThWAT 사전 항목],"ThWAT IV, 1984, Sp. 297-302",표적,low,C,https://www.worldcat.org/search?q=Theologisches+Woerterbuch+zum+Alten+Testament+Band+IV,General · ANE · Other (기타)!R958,book chapter,"ThWAT IV, 1984, Sp. 297-302",Groß,QUEUED,"저자는 R957·R959-962와 동일 인물군(Lohfink, ThWAT 표제어 항목 연속 배열)으로 확인되나, 이 항목의 정확한 히브리어 표제어는 외부 검색으로 특정하지 못함(검색 시 무관한 Biblica 65(1984) 논문만 검색됨 — 오매칭 배제). 권·연도·쪽수(ThWAT IV, 1984, 297-302)만 유지, C등급."
A-07b-008,1,General · ANE · Other (기타),"Lohfink, Norbert",1988,Die Schichten des Pentateuch und der Krieg,"in: N. Lohfink (Hg.), Studien zum Pentateuch (SBAB 4; Stuttgart: Verlag Katholisches Bibelwerk, 1988)",off-list,low,B,https://publikationen.uni-tuebingen.de/xmlui/bitstream/handle/10900/105361/LohfinkN_393.pdf?sequence=1&isAllowed=y,General · ANE · Other (기타)!R959,book chapter,SBAB 4,Groß,QUEUED,"제목·저자·단행본(자신이 편집한 Studien zum Pentateuch, SBAB 4, 1988)은 Tübingen대 리포지토리 PDF로 확인(A등급 수준). 정확한 쪽수는 리포지토리 페이지에서 직접 확인하지 못해 B등급."
A-07b-009,1,General · ANE · Other (기타),"Lohfink, Norbert",1989,Der »heilige Krieg« und der »Bann« in der Bibel,"[저널명 미상 — xlsx OCR: 'II<aZ 18']; 1989, 104-112",off-list,low,C,https://tobias-lib.ub.uni-tuebingen.de/xmlui/bitstream/handle/10900/105304/LohfinkN_525.pdf?isAllowed=y&sequence=1,General · ANE · Other (기타)!R960,article,"1989, 104-112",Groß,QUEUED,"저자·제목·실재는 Tübingen대 리포지토리(LohfinkN_525.pdf)로 확인. 단 xlsx의 저널 약어(OCR: 'II<aZ18')를 특정하지 못함 — Bibel und Kirche 여부 확인 시도했으나 검색된 해당 호(2005/4)는 무관한 것으로 배제. 저널명 C등급, 저자·제목·연도는 B등급 수준."
A-07b-010,1,General · ANE · Other (기타),"Lohfink, Norbert",1991,Die Väter Israels im Deuteronomium. Mit einer Stellungnahme von Thomas Römer,"(OBO 111; Freiburg: Universitätsverlag / Göttingen: Vandenhoeck & Ruprecht, 1991)",통독,low,A,https://www.zora.uzh.ch/id/eprint/152104/,General · ANE · Other (기타)!R961,book,OBO 111,Groß,QUEUED,"OBO 111(1991)로 확인, Thomas Römer의 Israels Väter(OBO 99, 1990)에 대한 응답서. UZH 리포지토리·AbeBooks 등 복수 소스 일치, A등급."
