id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-10a-001,1,General · ANE · Other (기타),"Ruit, Gavi S.",2017,Rabbinic Commentaries on Genesis 34 and the Construction of Rape Myths,Journal of Jewish Ethics 3/2 (2017),off-list,low,B,https://www.academia.edu/35288734/Rabbinic_Commentaries_on_Genesis_34_and_the_Construction_of_Rape_Myths,General · ANE · Other (기타)!R1352,article,"JJE 3/2, 2017",Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 제목 일치. 외부 검색으로 게재지(Journal of Jewish Ethics 3/2, 2017) 및 저자 전체 성명(Gavi S. Ruit) 확인. 정확 쪽수는 출처마다 상이(일부 250-251 표기)하여 미확정."
A-10a-002,1,General · ANE · Other (기타),"Ruppert, Lothar",1989,[ThWAT 표제어 미상] (사전 항목),"Theologisches Wörterbuch zum Alten Testament (ThWAT), Band VI (1989): 773-780",표적,low,C,https://www.worldcat.org/search?q=Theologisches+Woerterbuch+zum+Alten+Testament+Band+6,General · ANE · Other (기타)!R1353,dictionary entry,"ThWAT VI, 1989, 773-780",Groß,QUEUED,"MISSING_Groß 원본과 xlsx가 일치(저자·수록처·권·쪽수: ThWAT VI, 1989, 773-780) — 정렬밀림은 아님. 다만 원문 표제어(히브리어 어근)가 OCR로 소실('.m:' 등 깨짐)되어 정확한 항목명은 외부 검색으로도 특정 실패. 서지좌표만 확정, title 미상으로 C등급."
A-10a-003,1,General · ANE · Other (기타),"Rüterswörden, Udo",1985,Die Beamten der israelitischen Königszeit: Eine Studie zu śr und vergleichbaren Begriffen,"Beiträge zur Wissenschaft vom Alten und Neuen Testament 117; Stuttgart: Kohlhammer, 1985",통독,low,A,https://shop.kohlhammer.de/die-beamten-der-israelitischen-konigszeit-bond-978-3-17-008819-1.html,General · ANE · Other (기타)!R1354,book,"BWANT 117, 1985",Groß,QUEUED,MISSING_Groß 원본 대조 일치. Kohlhammer 공식 카탈로그로 BWANT 117(1985) 및 부제(Eine Studie zu śr und vergleichbaren Begriffen) 확인.
A-10a-004,1,General · ANE · Other (기타),"Rüterswörden, Udo",1987,"Von der politischen Gemeinschaft zur Gemeinde: Studien zu Dt 16,18-18,22","Bonner Biblische Beiträge 65; Frankfurt am Main, 1987",통독,low,B,https://www.worldcat.org/search?q=R%C3%BCtersw%C3%B6rden+Von+der+politischen+Gemeinschaft+zur+Gemeinde,General · ANE · Other (기타)!R1355,book,"BBB 65, 1987",Groß,QUEUED,"MISSING_Groß 원본 대조 일치(제목·연도). 외부 검색으로 BBB 65(1987, Frankfurt am Main, Kiel대 교수자격논문 1986 출판본) 확인 — 1차 서지페이지 미열람으로 B등급."
A-10a-005,1,General · ANE · Other (기타),École biblique de Jérusalem,1955,"La Sainte Bible (Bible de Jérusalem): Josué, Juges, Ruth, Samuel, Rois [분책]","Paris: Éditions du Cerf, 1955",off-list,low,C,https://www.editionsducerf.fr/contributeur/ecole-biblique-de-jerusalem/,General · ANE · Other (기타)!R1356,book,"Bible de Jérusalem fasc., 1955",Groß,QUEUED,"⚠저자정정: xlsx·MISSING_Groß의 author 'Ruth'는 성경 본문 제목 단어가 저자 자리로 밀려든 오류(비인명 오탐 사례). 잔여 텍스트('Ruth, Samuel, Rois), Paris 1955')가 École biblique de Jérusalem 주관 La Sainte Bible(Bible de Jérusalem, 1948-1955년 43분책 간행) 중 Josué-Rois 포함 분책과 정황상 일치하여 저자를 기관명으로 정정. 정확한 분책 번호·역주자는 미확정(C등급)."
A-10a-006,1,General · ANE · Other (기타),"Rutherford, Ian",2020,"Hittite Texts and Greek Religion: Contact, Interaction, and Comparison","Oxford: Oxford University Press, 2020",off-list,low,A,https://global.oup.com/academic/product/hittite-texts-and-greek-religion-9780199593279,General · ANE · Other (기타)!R1357,book,"OUP, 2020",Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 일치. Oxford University Press 공식 페이지로 확인(저자 Ian Rutherford, Professor of Classics, Univ. of Reading)."
A-10a-007,1,General · ANE · Other (기타),"Ruwe, Andreas",2000,"Das Zusammenwirken von »Gerichtsverhandlung«, »Blutrache« und »Asyl«: Todesrechtlich relevante Asylbestimmungen im Hexateuch",Zeitschrift für Altorientalische und Biblische Rechtsgeschichte 6 (2000): 190-221,표적,low,B,https://www.worldcat.org/search?q=Ruwe+Zusammenwirken+Gerichtsverhandlung+Blutrache+Asyl+ZAR+2000,General · ANE · Other (기타)!R1358,article,"ZAR 6, 2000, 190-221",Groß,QUEUED,"MISSING_Groß 원본 대조 제목 일치. 외부 검색으로 게재지·권·쪽수(ZAR 6, 2000, 190-221) 확인. 1차 저널 페이지 미열람으로 B등급."
A-10a-008,1,General · ANE · Other (기타),"Saar, Ortal-Paz",2017,Jewish Love Magic: From Late Antiquity to the Middle Ages,"Magical and Religious Literature of Late Antiquity 6; Leiden: Brill, 2017",off-list,low,A,https://brill.com/display/title/21914,General · ANE · Other (기타)!R1359,book,"Brill MRLA 6, 2017",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. Brill 공식 페이지로 저자 전체명(Ortal-Paz Saar) 및 시리즈(MRLA 6) 확인.
A-10a-009,1,General · ANE · Other (기타),"Fox, Nili Sacher; Glatt-Gilad, David A.; Williams, Michael J. (eds.)",2009,Mishneh Todah: Studies in Deuteronomy and Its Cultural Environment in Honor of Jeffrey H. Tigay,"Winona Lake, IN: Eisenbrauns, 2009",off-list,low,A,https://www.eisenbrauns.org/books/titles/978-1-57506-156-6.html,General · ANE · Other (기타)!R1360,book,"Eisenbrauns, Tigay Festschrift, 2009",Smith,QUEUED,"bib_smith·MISSING_Smith 원본 대조 일치(bib_smith는 'Sacher-Fox, Glatt-Gilad, and Williams 2009'로 3인 공동편자 표기). Eisenbrauns 공식 페이지로 편자 전체명(수석편자 Nili Sacher Fox — 성은 'Fox', 'Sacher'는 중간이름) 확인."
A-10a-010,1,General · ANE · Other (기타),"Ehrlich, Arnold B.",1969,"Mikrâ ki-pheschutô, Vol. 2: Dibrê sôferîm","Library of Biblical Studies; New York: Ktav, 1969 (reprint, ed. Harry M. Orlinsky)",off-list,low,B,https://www.worldcat.org/search?q=Ehrlich+Mikra+ki-Pheschuto+Ktav+1969,General · ANE · Other (기타)!R1361,book,"LBS, Ktav 1969",Sasson,QUEUED,"⚠저자정정: xlsx author 'Sachliches'는 제목 인접 단어가 저자 자리로 밀린 오류(비인명 오탐). bib_sasson.md·MISSING_Sasson 모두 저자를 'Ehrlich'로 명기(제목 'Mikrâ ki-pheschutô Vol.2' 동일)하여 Arnold B. Ehrlich의 고전 주석 Ktav 재간본(Library of Biblical Studies 총서, ed. H. M. Orlinsky, 1969)으로 정정. 1차 페이지 미열람 B등급."
A-10a-011,1,General · ANE · Other (기타),"Sala, Maura",2018,Beyond Dagon: Resilience and Entanglement of Canaanite Backgrounds in Sacred Buildings and Cult Practices of Iron Age Philistia,"Pp. — in I. Shai et al. (eds.), Tell it in Gath: Studies in the History and Archaeology of Israel, Essays in Honor of Aren M. Maeir (Münster: Zaphon, 2018)",off-list,low,B,https://www.researchgate.net/publication/328998586_Beyond_Dagon_Resilience_and_Entanglement_of_Canaanite_Backgrounds_in_Sacred_Buildings_and_Cult_Practices_of_Iron_Age_Philistia,General · ANE · Other (기타)!R1362,chapter,"Maeir Festschrift, 2018",Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 일치(xlsx 'Early Iron Age'는 부제 축약, 원제는 'Iron Age Philistia'). ResearchGate로 수록서(Tell it in Gath, Maeir Festschrift, 2018) 및 저자(Maura Sala) 확인. 정확 쪽수 미확인으로 B등급."
A-10a-012,1,General · ANE · Other (기타),"Sanders, Seth L.",2017,From Adapa to Enoch: Scribal Culture and Religious Vision in Judea and Babylon,"Texts and Studies in Ancient Judaism 167; Tübingen: Mohr Siebeck, 2017",off-list,low,A,https://www.amazon.com/Adapa-Enoch-Scribal-Culture-Religious/dp/3161544560,General · ANE · Other (기타)!R1363,book,"TSAJ 167, 2017",Smith,QUEUED,"bib_smith에는 없으나 MISSING_Smith 원본 대조 제목 일치. 복수 학술서평(H-Net, ResearchGate)으로 TSAJ 167(2017) 확인."
A-10a-013,1,General · ANE · Other (기타),"Sandhaus, Débora",2013,Hazor in the Ninth and Eighth Centuries B.C.E.: From Omri to the Assyrian Destruction,Near Eastern Archaeology 76/2 (2013): 110-117,off-list,low,A,https://www.journals.uchicago.edu/doi/10.5615/neareastarch.76.2.0110,General · ANE · Other (기타)!R1364,article,"NEA 76/2, 2013, 110-117",Smith,QUEUED,"MISSING_Smith 원본 대조 제목 일치(xlsx는 부제 생략). University of Chicago Press 저널 공식 페이지로 전체 부제·권호·쪽수 확인. bib_smith의 별건 'Ben-Tor, Ben-Ami, and Sandhaus 2012'(Hazor VI 발굴보고서)와는 다른 문헌."
A-10a-014,1,General · ANE · Other (기타),"Sandowicz, Małgorzata",2012,Oaths and Curses: A Study in Neo- and Late Babylonian Legal Formulary,"Alter Orient und Altes Testament 398; Münster: Ugarit-Verlag, 2012",표적,low,A,https://www.amazon.com/Oaths-Curses-Babylonian-Formulary-Testament/dp/3868350721,General · ANE · Other (기타)!R1365,book,"AOAT 398, 2012",Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 일치. 복수 서평(JAOS, OLZ)으로 AOAT 398(2012, xiii+542pp) 확인."
A-10a-015,1,General · ANE · Other (기타),"Sapir-Hen, Lidar",2016,Pigs as an Ethnic Marker? You Are What You Eat,Biblical Archaeology Review 42/6 (2016),off-list,low,A,https://www.baslibrary.org/biblical-archaeology-review/42/6/4,General · ANE · Other (기타)!R1366,article,"BAR 42/6, 2016",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. BAS Library 공식 페이지로 BAR 42/6(2016) 확인. 정확 쪽수는 미확인.
A-10a-016,1,General · ANE · Other (기타),"Sasson, Jack M.",1966,Canaanite Maritime Involvement in the Second Millennium B.C.,Journal of the American Oriental Society 86 (1966): 126-138,표적,low,A,https://my.vanderbilt.edu/jacksasson/vita/,General · ANE · Other (기타)!R1367,article,"JAOS 86, 1966, 126-138",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. Jack M. Sasson 본인 공식 CV(Vanderbilt vita)로 1차 확인.
A-10a-017,1,General · ANE · Other (기타),"Sasson, Jack M.",1973,The Worship of the Golden Calf,"Pp. 151-159 in H. A. Hoffner Jr. (ed.), Orient and Occident: Essays Presented to Cyrus H. Gordon on the Occasion of His Sixty-Fifth Birthday (Neukirchen-Vluyn: Neukirchener Verlag/Butzon & Bercker, 1973)",off-list,low,A,https://my.vanderbilt.edu/jacksasson/vita/,General · ANE · Other (기타)!R1368,chapter,"Gordon Festschrift, 1973, 151-159",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. Jack M. Sasson 본인 공식 CV(Vanderbilt vita)로 1차 확인.
A-10a-018,1,General · ANE · Other (기타),"Sasson, Jack M.",1978,A Genealogical 'Convention' in Biblical Chronography?,Zeitschrift für die alttestamentliche Wissenschaft 90 (1978): 171-185,통독,low,A,https://my.vanderbilt.edu/jacksasson/vita/,General · ANE · Other (기타)!R1369,article,"ZAW 90, 1978, 171-185",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. Jack M. Sasson 본인 공식 CV(Vanderbilt vita)로 1차 확인.
A-10a-019,1,General · ANE · Other (기타),"Sasson, Jack M.",1984,The Biographic Mode in Hebrew Historiography,"Pp. 305-312 in W. Boyd Barrick et al. (eds.), In the Shelter of Elyon: Essays on Ancient Palestinian Life and Literature in Honor of G. W. Ahlström (JSOTSup 31; Sheffield, 1984)",통독,low,A,https://my.vanderbilt.edu/jacksasson/vita/,General · ANE · Other (기타)!R1370,chapter,"JSOTSup 31, 1984, 305-312",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. Jack M. Sasson 본인 공식 CV(Vanderbilt vita)로 1차 확인.
A-10a-020,1,General · ANE · Other (기타),"Sasson, Jack M.",1985,Yarim-Lim's War Declaration,"Pp. 237-255 in J.-M. Durand and J.-R. Kupper (eds.), Miscellanea Babyloniaca: Mélanges offerts à Maurice Birot (Paris: Éditions Recherches sur les Civilisations, 1985)",off-list,low,A,https://my.vanderbilt.edu/jacksasson/vita/,General · ANE · Other (기타)!R1371,chapter,"Birot Festschrift, 1985, 237-255",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. Jack M. Sasson 본인 공식 CV(Vanderbilt vita)로 1차 확인.
