id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-12c-001,1,General · ANE · Other (기타),"Zakovitch, Yair",1980,A Study of Precise and Partial Derivations in Biblical Etymology,"Journal for the Study of the Old Testament 15 (1980), pp. 31–50",통독,low,A,https://journals.sagepub.com/doi/abs/10.1177/030908928000501504,General · ANE · Other (기타)!R1706,article,"JSOT 15, 1980, 31-50",Sasson,QUEUED,"저자정정: xlsx/MISSING_Sasson(1444행) 원본은 'Younger 1980'으로 오기재 — 전형적 off-by-one 정렬 밀림(직후 Younger 1991/2000/2016 등 진짜 Younger 항목들과 혼입). bib_sasson.md(정제본, 1560행)에서 동일 title이 'Zakovitch 1980'으로 명확히 확인됨. 외부검색으로 Brill 서지 인용·SAGE DOI(JSOT 15[1980]:31-50)까지 확정 — A등급."
A-12c-002,1,General · ANE · Other (기타),"Zakovitch, Yair",1981,The Woman's Rights in the Biblical Law of Divorce,"The Jewish Law Annual 4 (1981), pp. 28–46",off-list,low,A,https://en.law.huji.ac.il/book/volume-4,General · ANE · Other (기타)!R1707,article,"JLA 4, 1981, 28-46",Sasson,QUEUED,"저자정정: xlsx/MISSING_Sasson(1445행) 'Younger 1981'은 off-by-one 오류. bib_sasson.md(1561행, 'Zakovitch 1981 — Siseras Tod / The Women's Rights...')와 일치. 외부검색(Brill 1차 출판 페이지, HUJI Jewish Law Annual 목차)으로 정확한 제목 'The Woman's Rights in the Biblical Law of Divorce'(xlsx의 복수형 'Women's Rights'는 오기)와 수록지 'Jewish Law Annual'(xlsx의 'Jewish Law Review'는 오기), Vol.4(1981), 28-46쪽을 확정."
A-12c-003,1,General · ANE · Other (기타),"Zakovitch, Yair",1985,Assimilation in Biblical Narratives,"in: Jeffrey H. Tigay (ed.), Empirical Models for Biblical Criticism (Philadelphia: University of Pennsylvania Press, 1985), pp. 175–196",off-list,mid,A,https://www.worldcat.org/search?q=Tigay+Empirical+Models+for+Biblical+Criticism+1985,General · ANE · Other (기타)!R1708,chapter,"in Tigay ed., Empirical Models, 175-196",Sasson,HELD_ALREADY,"저자정정: xlsx/MISSING_Sasson(1447행) 'Younger 1985'는 off-by-one 오류. bib_sasson.md(1562행, 'Zakovitch 1985 — Assimilation in Biblical Narratives')와 일치. held_files.txt에서 '3 Judges etc/Zakovitch 1985 Assimilation in Biblical Narratives_ in Tigay Empirical Models.pdf' 확인 → 확보완료. 삿기 내러티브 동화(assimilation) 이론은 Zakovitch의 사사기·삼손 연구 핵심 방법론이라 priority=mid. [확보완료: 3 Judges etc/Zakovitch 1985 Assimilation in Biblical Narratives_ in Tigay Empirical Models.pdf]"
A-12c-004,1,General · ANE · Other (기타),"Younger, K. Lawson Jr.",1991,Heads! Tails! Or the Whole Coin?! Contextual Method and Intertextual Analysis: Judges 4 and 5,"in: K. Lawson Younger Jr., William W. Hallo, and Bernard F. Batto (eds.), The Biblical Canon in Comparative Perspective (Scripture in Context IV; Ancient Near Eastern Texts and Studies 11; Lewiston, NY: Edwin Mellen Press, 1991), pp. 109–146",off-list,high,A,https://www.worldcat.org/search?q=Biblical+Canon+in+Comparative+Perspective+Scripture+in+Context+IV+1991,General · ANE · Other (기타)!R1709,chapter,"ANETS 11, 1991, 109-146",Sasson;Smith;Groß,QUEUED,"저자·제목 3원본(bib_sasson.md 1549행, MISSING_Smith 709행, MISSING_Groß 1029행) 모두 xlsx와 일치 — 정렬 밀림 없음. 외부검색(Google Books, Oxford Academic 등 다수)으로 수록처(Scripture in Context IV, ANETS 11, Edwin Mellen Press, 1991)와 정확한 페이지(109-146) 확정. 삿 4-5장(드보라·야엘) 직접 다룸 → priority high."
A-12c-005,1,General · ANE · Other (기타),"Younger, K. Lawson Jr.",2000,The Panamuwa Inscription,"in: William W. Hallo and K. Lawson Younger Jr. (eds.), The Context of Scripture, Vol. 2 (Leiden: Brill, 2000), pp. 148–160",off-list,low,B,https://www.worldcat.org/search?q=Context+of+Scripture+Hallo+Younger+volume+2+2000,General · ANE · Other (기타)!R1710,chapter,"COS 2, 2000, 148-160",Sasson,QUEUED,"bib_sasson.md(1552행) title 일치, 정렬 밀림 없음(xlsx 원표기 그대로 정확). 외부검색으로 Context of Scripture 시리즈(Hallo/Younger eds., Brill) 확인했으나 1차 페이지 직접 열람은 못해 B등급."
A-12c-006,1,General · ANE · Other (기타),"Younger, K. Lawson Jr.",2016,A Political History of the Arameans: From Their Origins to the End of Their Polities,"Archaeology and Biblical Studies 13; Atlanta: SBL Press, 2016 (xxviii+880pp; ISBN 978-1-58983-128-5)",off-list,low,A,https://www.journals.uchicago.edu/doi/full/10.1086/696538,General · ANE · Other (기타)!R1711,book,ISBN 978-1-58983-128-5,Sasson,QUEUED,"bib_sasson.md(1553행) title 일치. 외부검색(Cambridge Core BSOAS 서평, JNES 서평 — journals.uchicago.edu 공식 페이지)으로 시리즈(Archaeology and Biblical Studies 13)·출판사(SBL Press)·ISBN 확정."
A-12c-007,1,General · ANE · Other (기타),"Zadok, Ran",1988,The Pre-Hellenistic Israelite Anthroponymy and Prosopography,"Orientalia Lovaniensia Analecta 28; Leuven: Peeters, 1988 (465pp; ISBN 90-6831-120-4)",off-list,mid,A,https://openlibrary.org/works/OL4198580W/The_pre-hellenistic_israelite_anthroponymy_and_prosopography,General · ANE · Other (기타)!R1712,book,OLA 28,Sasson,QUEUED,"중요 정정: xlsx는 이 행을 Sasson·Smith 공동인용(cited_by=Sasson;Smith)으로 병합해 두었으나, 이 title(OLA 28 단행본)은 bib_sasson.md(1555행)와만 정확히 일치. 외부검색 결과 bib_smith.md(829행)/MISSING_Smith(710행)의 'Zadok 1988 — Notes on the Prosopography of the Old Testament'는 실은 별개 문헌(Ran Zadok, 'Notes on the Prosopography of the Old Testament,' Biblische Notizen 42[1988]: 44-48)임을 확인(Tel Aviv Univ. Zadok 교수 서지 목록, De Gruyter 'Publications of Ran Zadok' 1차 확인) — 동일저자·동일연도의 다른 저작. cited_by를 Sasson 단독으로 정정. Smith가 실제로 인용한 BN 42 논문은 이 청크 25행 범위 밖 항목이라 별도 행을 만들지 않고 여기 기록만 남김(후속 검토 필요 사항으로 보고서에 표기). 인명·족보 연구는 사사기 인명 고증에 자주 활용되어 priority=mid."
A-12c-008,1,General · ANE · Other (기타),"Zakovitch, Yair",1972,ypth = bdn (יפתח = בדן),"Vetus Testamentum 22/1 (1972), pp. 123–125",통독,high,B,https://www.worldcat.org/search?q=Zakovitch+ypth+bdn+Vetus+Testamentum+1972,General · ANE · Other (기타)!R1713,article,"VT 22/1, 1972, 123-125",Sasson,QUEUED,"bib_sasson.md(1556행) title 일치, 정렬 밀림 없음. VT 22(1972) 목차 존재로 확인했으나 1차 열람 전 B등급. 표제어가 '입다(Jephthah)=브단(Bedan)' 동일시 문제로 사사기 입다 본문 직접 관련 → priority high."
A-12c-009,1,General · ANE · Other (기타),"Zakovitch, Yair",1981,Sisseras Tod,"Zeitschrift für die alttestamentliche Wissenschaft 93 (1981), pp. 364–374",통독,high,A,https://www.worldcat.org/search?q=Zakovitch+Sisseras+Tod+ZAW+93+1981,General · ANE · Other (기타)!R1714,article,"ZAW 93, 1981, 364-374",Groß,HELD_ALREADY,"연도정정: xlsx는 'Zakovitch 1998'로 표기했으나 이는 OCR 뭉침 오류(MISSING_Groß 1032행 — 'Zakovitch, Yair, Sisseras Tod: ZAW 9J, 1981.,364-374Zander, Robert, Handwönerbuc...'로 다음 항목 Zander와 텍스트가 붙어 연도 컬럼에 다음 저자명이 밀려 들어감). 본문 자체가 'ZAW 93(9J는 93의 OCR 오독), 1981, 364-374'를 명시 — 실제 연도는 1981. bib_sasson.md(1561행) 'Zakovitch 1981 — Siseras Tod'와도 일치. held_files.txt '2 Deborah and Jael/Zakovitch 1981 Sisseras Tod_ ZAW.pdf' 확인 → 확보완료. 삿 4-5장 시스라의 죽음 직접 다룸 → priority high. [확보완료: 2 Deborah and Jael/Zakovitch 1981 Sisseras Tod_ ZAW.pdf]"
A-12c-010,1,General · ANE · Other (기타),"Zehnder, Markus",2005,"Umgang mit Fremden in Israel und Assyrien: Ein Beitrag zur Anthropologie des ""Fremden"" im Licht antiker Quellen","Beiträge zur Wissenschaft vom Alten und Neuen Testament 168; Stuttgart: Kohlhammer, 2005 (613pp; ISBN 978-3-17-018997-3)",통독,low,B,https://www.worldcat.org/search?q=Zehnder+Umgang+mit+Fremden+in+Israel+und+Assyrien+2005,General · ANE · Other (기타)!R1715,book,BWANT 168,Groß,QUEUED,"MISSING_Groß(1034행) 원본 title 절단('Zehnder, Markus, Umgang mit Fremden in Israel und Assyrien. Ein Beitrag zur Anth[ropologie...]')과 일치. 외부검색으로 부제·시리즈(BWANT 168)·출판사(Kohlhammer)·쪽수(613pp) 확인했으나 1차 페이지 미열람 — B등급."
