id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-06b-001,1,General · ANE · Other (기타),"Kaswalder, Pietro",1990,"La disputa diplomatica di Iefte (Gdc 11,12-28) e il problema dell'insediamento di Israele in Transgiordania","(Studium Biblicum Franciscanum, Analecta 29; Jerusalem: Franciscan Printing Press, 1990)",off-list,high,B,https://sbf.custodia.org/it/kaswalder-pietro,General · ANE · Other (기타)!R802,book,"SBF Analecta 29, 1990",Groß,QUEUED,"MISSING_Groß 원본(Kaswalder 1990, 'La Disputa Diplomatica di Iefte (Gdc 11,1.2-28). La Ricerca')과 SBF 저자페이지 대조. 원서 정식 부제 'e il problema dell'insediamento di Israele in Transgiordania'까지 복원(SBF/Göttingen 목록 2차 확인). 예프타 외교 담판(삿11장) 직접 다룸 → priority=high."
A-06b-002,1,General · ANE · Other (기타),"Kaswalder, Pietro",1991,I Giudici di Israele,Liber Annuus (Studium Biblicum Franciscanum) 41 (1991): 9-40,off-list,high,B,https://sbf.custodia.org/it/liber-annuus-41-50,General · ANE · Other (기타)!R803,article,LA 41 (1991) 9-40,Groß,QUEUED,"⚠연도정정: xlsx/Groß '1992'→실제 간행 1991(Liber Annuus 41). MISSING_Groß 원본('- 1 Giudici di Israele: LASBF41, 1992.,9-40.'의 '1'은 로마숫자 'I' OCR오독)과 SBF Liber Annuus 목록 대조. 사사기 전체 지파구조 다룸 → priority=high."
A-06b-003,1,General · ANE · Other (기타),"Kaswalder, Pietro",1993,"Le tribù in Gdc 1,1-2,5 e in Gdc 4-5",Liber Annuus (Studium Biblicum Franciscanum) 43 (1993): 89-113,off-list,high,B,https://sbf.custodia.org/it/liber-annuus-41-50,General · ANE · Other (기타)!R804,article,LA 43 (1993) 89-113,Groß,QUEUED,"⚠연도정정: xlsx/Groß '1994'→실제 간행 1993(Liber Annuus 43). MISSING_Groß 원본과 SBF 목록 대조. 삿1,1-2,5 및 삿4-5 지파목록 직접 비교 → priority=high."
A-06b-004,1,General · ANE · Other (기타),"Kaufman, Stephen A.",1974,The Akkadian Influences on Aramaic,"(Assyriological Studies 19; Chicago: University of Chicago Press, 1974)",off-list,low,A,https://isac.uchicago.edu/research/publications/as/19-akkadian-influences-aramaic,General · ANE · Other (기타)!R805,book,"Assyriological Studies 19, University of Chicago Press, 1974",Smith,QUEUED,bib_smith 원본 대조 일치(제목·연도 그대로). ISAC(옛 Oriental Institute) 공식 출판목록으로 실재·시리즈 확인.
A-06b-005,1,General · ANE · Other (기타),"Kaufman, Stephen A.",1991,An Emphatic Plea for Please,Maarav 7 (1991): 195-198,통독,medium,A,https://doi.org/10.1086/MAR199107117,General · ANE · Other (기타)!R806,DOI,10.1086/MAR199107117,Smith,QUEUED,bib_smith 원본 대조 일치. Journals of Chicago DOI로 권·쪽 확인. Maarav는 바운더리 화이트리스트(표적) 소속 → boundary=통독.
A-06b-006,1,General · ANE · Other (기타),"Kaufmann, Yehezkel",1953,The Biblical Account of the Conquest of Palestine,"(Jerusalem: Magnes Press, 1953)",off-list,medium,B,https://www.jstor.org/stable/43710105,General · ANE · Other (기타)!R807,book,"Magnes Press, 1953",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로; OCR 'ofPalestine' 정정). 사사기 배경이 되는 가나안 정복사 논쟁의 핵심 문헌 → priority 상향(medium).
A-06b-007,1,General · ANE · Other (기타),"Kaufmann, Yehezkel",1962,Sefer Shofetim (ספר שופטים) — Judges [Hebrew commentary],"(Jerusalem: Qiryat Sefer, 1962)",off-list,high,A,https://www.goodreads.com/book/show/134980010-sefer-shofetim-shoftim-hebrew-only---judges,General · ANE · Other (기타)!R808,book,"Qiryat Sefer, 1962",Sasson;Groß,QUEUED,"bib_sasson('Sefer Shoftim', Qiryat Sefer 확인) 및 MISSING_Groß('Kaufmann, Yehezkel, Sefer Shofetim, Jerusalem 1962') 양쪽 원본 직접 대조 일치. 히브리어 사사기 주석 → priority=high. author 필드는 서지 메타 아닌 저자명만 기재, 원문 부제는 title에 병기."
A-06b-008,1,General · ANE · Other (기타),"Keel, Othmar",1984,"[ThWAT 항목, 표제어 미상 — OCR 심각 훼손]","Theologisches Wörterbuch zum Alten Testament (ThWAT) IV (1984), cols. 68-79",통독,low,C,,General · ANE · Other (기타)!R809,identifier,ThWAT IV (1984) 68-79,Groß,QUEUED,"⚠MISSING_Groß 원본이 '- ""1,;ThWATIV, 1984, 68-79.' 수준으로 심하게 훼손되어 표제어(히브리어 표제어)를 복원하지 못함(OCR 완전 손실). 외부 검색으로도 확정 실패. TDOT/ThWAT는 바운더리 화이트리스트 소속(표적)이라 boundary=통독이나, confidence=C — 수령 시 원문 확인 필수. UNRESOLVED로 격리하지 않은 이유: 저자·연도·수록처(ThWAT IV, 68-79)는 확정적이라 원문 대조로 특정 가능."
A-06b-009,1,General · ANE · Other (기타),"Keel, Othmar",1986,Das Hohelied,"(Zürcher Bibelkommentare AT 18; Zürich: Theologischer Verlag Zürich, 1986)",통독,medium,B,https://www.worldcat.org/search?q=Keel+Das+Hohelied+ZBK+1986,General · ANE · Other (기타)!R810,book,"ZBK AT 18, TVZ, 1986",Groß,QUEUED,"MISSING_Groß 원본 대조 일치(저자·제목·연도 그대로, 'ZBKAltes Testament 1.8'은 OCR로 시리즈번호 18이 1.8로 오분리). ZBK는 바운더리 화이트리스트 소속(주석시리즈, 표적) → boundary=통독."
A-06b-010,1,General · ANE · Other (기타),"Keel, Othmar",2007,Die Geschichte Jerusalems und die Entstehung des Monotheismus. Bd. 1,"(Orte und Landschaften der Bibel IV/1; Göttingen: Vandenhoeck & Ruprecht, 2007)",off-list,medium,B,https://www.vandenhoeck-ruprecht-verlage.com/themen-entdecken/theologie-und-religion/altorientalistik/4733/die-geschichte-jerusalems-und-die-entstehung-des-monotheismus,General · ANE · Other (기타)!R811,book,"OLB 4/1, V&R, 2007",Groß,QUEUED,"⚠연도정정: xlsx/Groß '2000'→실제 간행연도 2007(V&R 출판사·서점 정보 일치). MISSING_Groß 원본 제목·시리즈(OLB 4,1)는 그대로 일치. 시리즈명 'Orte und Landschaften der Bibel'은 화이트리스트 미소속(OBO와 별개 시리즈) → off-list."
