id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-09a-001,1,General · ANE · Other (기타),"Parker, Simon B.",1979,The Vow in Ugaritic and Israelite Narrative Literature,Ugarit-Forschungen 11 (1979): 693–700,표적,low,B,https://www.worldcat.org/search?q=Parker+Vow+Ugaritic+Israelite+Narrative+Ugarit-Forschungen+1979,General · ANE · Other (기타)!R1202,article,"UF 11, 1979, 693-700",Sasson,QUEUED,"bib_sasson/MISSING_Sasson 원본 대조 제목 일치(저자명 Parker, Simon B.). 저널 권·쪽수는 외부 검색으로 보완(UF 11, 1979, 693-700) — 1차 열람 전 B등급."
A-09a-002,1,General · ANE · Other (기타),"Parker, Simon B.",1989,The Pre-Biblical Narrative Tradition: Essays on the Ugaritic Poems Keret and Aqhat,"Resources for Biblical Study; Atlanta: Scholars Press / SBL, 1989",표적,low,B,https://archive.org/details/prebiblicalnarra00park,General · ANE · Other (기타)!R1203,book,"RBS series, SBL 1989",Smith;Groß,QUEUED,bib_smith·MISSING_Smith·MISSING_Groß 원본 대조 제목 일치. Internet Archive/Amazon으로 SBL Resources for Biblical Study 시리즈(1989) 확인.
A-09a-003,1,General · ANE · Other (기타),"Parker, Simon B. (ed.)",1997,Ugaritic Narrative Poetry,"SBL Writings from the Ancient World 9; Atlanta: Scholars Press, 1997",off-list,low,B,https://cart.sbl-site.org/books/061509P,General · ANE · Other (기타)!R1204,book,"SBL WAW 9, 1997",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. SBL 카탈로그로 WAW 9(1997) 확인. Parker는 편자(ed.).
A-09a-004,1,General · ANE · Other (기타),"Parker, Simon B.",1997,Stories in Scripture and Inscriptions: Comparative Studies on Narratives in Northwest Semitic Inscriptions and the Hebrew Bible,"Oxford: Oxford University Press, 1997",off-list,low,A,https://global.oup.com/academic/product/stories-in-scripture-and-inscriptions-9780195116205,General · ANE · Other (기타)!R1205,book,"OUP, 1997",Groß,QUEUED,⚠연도정정: xlsx는 2003으로 표기했으나 MISSING_Groß 원문(제목 일치)과 Oxford University Press 공식 페이지 모두 1997년 출간으로 확인. 2003은 오기.
A-09a-005,1,General · ANE · Other (기타),"Parpola, Simo",1970,"Letters from Assyrian Scholars to the Kings Esarhaddon and Assurbanipal, Part I: Texts","Alter Orient und Altes Testament 5/1; Kevelaer: Butzon & Bercker / Neukirchen-Vluyn: Neukirchener Verlag, 1970",표적,low,A,https://www.eisenbrauns.org/books/titles/978-1-57506-137-5.html,General · ANE · Other (기타)!R1206,book,"AOAT 5/1, 1970",Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치(제목 표기: 1970–1983 2부작 중 Part I). Eisenbrauns 페이지로 AOAT 5/1(1970) 확인.
A-09a-006,1,General · ANE · Other (기타),"Parpola, Simo",1980,The Murderer of Sennacherib,"Pp. 171–182 in B. Alster (ed.), Death in Mesopotamia: XXVIe Rencontre Assyriologique Internationale (Mesopotamia: Copenhagen Studies in Assyriology 8; Copenhagen: Akademisk Forlag, 1980)",off-list,low,B,https://www.worldcat.org/search?q=Parpola+Murderer+Sennacherib+Alster+Death+in+Mesopotamia+1980,General · ANE · Other (기타)!R1207,book chapter,"Mesopotamia 8, 1980, 171-182",Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 일치. 외부 검색으로 수록서(Alster ed., Death in Mesopotamia, Mesopotamia 8) 확인."
A-09a-007,1,General · ANE · Other (기타),"Parpola, Simo; Watanabe, Kazuko",1988,Neo-Assyrian Treaties and Loyalty Oaths,"State Archives of Assyria 2; Helsinki: Helsinki University Press, 1988",off-list,low,A,https://www.eisenbrauns.org/books/titles/978-1-57506-332-4.html,General · ANE · Other (기타)!R1208,book,"SAA 2, 1988",Sasson;Smith,QUEUED,"⚠저자정정: xlsx author는 'Parpola'만 표기했으나 bib_sasson·bib_smith 모두 'Parpola and Watanabe 1988'로 공저 확인, author를 공저로 정정. ⚠권호정정: xlsx는 'State Archives of Assyria, 11'로 표기했으나 Eisenbrauns 공식 페이지로 실제 SAA 2 확인."
A-09a-008,1,General · ANE · Other (기타),"Parpola, Simo",1997,Assyrian Prophecies,"State Archives of Assyria 9; Helsinki: Helsinki University Press, 1997",off-list,low,B,https://www.amazon.com/Assyrian-Prophecies-State-Archives-Assyria/dp/951570166X,General · ANE · Other (기타)!R1209,book,"SAA 9, 1997",Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. 외부 검색으로 SAA 9(1997) 확인.
A-09a-009,1,General · ANE · Other (기타),"Parpola, Simo",2017,Assyrian Royal Rituals and Cultic Texts,"State Archives of Assyria 20; Helsinki: The Neo-Assyrian Text Corpus Project, 2017",off-list,low,A,https://www.eisenbrauns.org/books/titles/978-952-10-1341-6.html,General · ANE · Other (기타)!R1210,book,"SAA 20, 2017",Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. Eisenbrauns 페이지로 SAA 20(2017) 확인.
A-09a-010,1,General · ANE · Other (기타),"Pat-El, Na'ama",2017,Israelian Hebrew: A Re-Evaluation,Vetus Testamentum 67/2 (2017): 227ff.,통독,low,B,https://brill.com/view/journals/vt/67/2/article-p227_5.xml,General · ANE · Other (기타)!R1211,article,"VT 67/2, 2017, 227-",Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. Brill 저널 페이지로 VT 67(2017) 단독저자 확인(공저자 Wilson-Wright와의 다른 논문과 혼동 주의). 정확한 종료 쪽수는 미확인.
