id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-03b-001,1,General · ANE · Other (기타),"Dohmen, Christoph",1985,Das Bilderverbot. Seine Entstehung und seine Entwicklung im Alten Testament,"(Bonner biblische Beiträge 62; Bonn/Königstein: P. Hanstein, 1985)",off-list,low,A,https://www.worldcat.org/search?q=Dohmen+Bilderverbot+1985,General · ANE · Other (기타)!R352,book,"Bonner biblische Beiträge 62 (Hanstein, 1985)",Groß,QUEUED,"MISSING_Groß 원본 대조 일치. WebSearch로 외부 확인(AbeBooks/Wikipedia): P. Hanstein Verlag, Bonn 1985, BBB 62. 2판(Athenäum, Frankfurt 1987)도 존재하니 수령시 판본 확인."
A-03b-002,1,General · ANE · Other (기타),"Dohmen, Christoph",1989,"""מַסֵּכָה"" (masekka) [ThWAT 항목]","ThWAT VI (1989), 열 688-697 추정(xlsx 원문 '688-687' OCR 쪽수 역전)",off-list,low,B,https://www.worldcat.org/search?q=Dohmen+ThWAT+VI+1989,General · ANE · Other (기타)!R353,dictionary-entry,"ThWAT VI, 1989",Groß,QUEUED,"제목 심하게 OCR손상(xlsx ',cm:' — 원문은 히브리어 표제어로 추정, 아마 מַסֵּכָה 'molten image' 항목). MISSING_Groß 원본과 문자 그대로 일치하나 외부 DB로 표제어·쪽수 독립 확인 못함. 수령시 원문 대조 필수."
A-03b-003,1,General · ANE · Other (기타),"Dohmen, Christoph",1990,"[제목 앞부분 OCR 손실] …Nachgeschichte","in: FS R. Rendtorff, Neukirchen-Vluyn 1990, 193-206",off-list,low,B,https://www.worldcat.org/search?q=Dohmen+Rendtorff+Festschrift+1990,General · ANE · Other (기타)!R354,book-chapter,"FS Rendtorff, Neukirchen-Vluyn 1990, 193-206",Groß,QUEUED,"제목 앞부분이 OCR로 잘려 'Nachgeschichte'만 남음(아마 Bilderverbot 관련 후속 논문으로 추정, 미확정). Rendtorff 기념논문집(1990) 존재는 외부에서 확인되나 이 논문 자체는 독립 확인 못함. 수령시 원문 대조 필수."
A-03b-004,1,General · ANE · Other (기타),"Dorsey, David A.",1991,The Roads and Highways of Ancient Israel,"(Baltimore, MD: Johns Hopkins University Press, 1991)",off-list,low,A,https://www.worldcat.org/search?q=Dorsey+Roads+Highways+Ancient+Israel+1991,General · ANE · Other (기타)!R355,book,"Johns Hopkins UP, 1991",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03b-005,1,General · ANE · Other (기타),"Dossin, Georges",1950,Correspondance de Šamši-Addu et de ses fils,"(ARM, 1; Paris: Imprimerie nationale, 1950)",off-list,low,A,https://www.worldcat.org/search?q=Dossin+Correspondance+Samsi-Addu+ARM+1,General · ANE · Other (기타)!R356,book,"ARM 1, Imprimerie nationale, 1950",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03b-006,1,General · ANE · Other (기타),"Dossin, Georges",1951,Correspondance de Šamši-Addu et de ses fils,"(ARM, 4; Paris: Imprimerie nationale, 1951)",off-list,low,A,https://www.worldcat.org/search?q=Dossin+Correspondance+Samsi-Addu+ARM+4,General · ANE · Other (기타)!R357,book,"ARM 4, Imprimerie nationale, 1951",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03b-007,1,General · ANE · Other (기타),"Dossin, Georges",1952,Correspondance de Iasmaḫ-Addu,"(ARM, 5; Paris: Imprimerie nationale, 1952)",off-list,low,A,https://www.worldcat.org/search?q=Dossin+Correspondance+Iasmah-Addu+ARM+5,General · ANE · Other (기타)!R358,book,"ARM 5, Imprimerie nationale, 1952",Sasson,QUEUED,"★제목 복원: xlsx는 title='None'(원항목 OCR 완전누락). bib_sasson 원본 대조로 'Correspondance de Iasmaḫ-Addu (ARM 5)'로 확정 복원."
A-03b-008,1,General · ANE · Other (기타),"Dossin, Georges",1955,"L'inscription de fondation de Iaḫdun-Lim, roi de Mari","Syria 32 (1955): 1-28",off-list,low,A,https://www.persee.fr/collection/syria,General · ANE · Other (기타)!R359,journal-article,"Syria 32, 1955, 1-28",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03b-009,1,General · ANE · Other (기타),"Dossin, Georges",1957,"Une lectio difficilior dans Juges, IX, 31","in: L'Ancien Testament et l'Orient (Mélanges bibliques), 163-67",off-list,low,A,https://www.worldcat.org/search?q=Dossin+lectio+difficilior+Juges+1957,General · ANE · Other (기타)!R360,book-chapter,"Mélanges bibliques, 1957, 163-167",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03b-010,1,General · ANE · Other (기타),"Dossin, Georges / Finet, André",1978,Correspondance féminine,"(ARM, 10; Paris: Librairie orientaliste P. Geuthner, 1978)",off-list,low,A,https://www.worldcat.org/search?q=Dossin+Finet+Correspondance+feminine+ARM+10,General · ANE · Other (기타)!R361,book,"ARM 10, P. Geuthner, 1978",Sasson,QUEUED,"★저자정정: xlsx는 Dossin 단독저자로 표기하나 bib_sasson 원본은 'Dossin and Finet 1978'(공저) — André Finet 공저자 추가."
A-03b-011,1,General · ANE · Other (기타),"Dossin, Georges",1982,Kushan Rish'atayim,"in: G. van Driel, Th. J. H. Krispijn, and M. Stol (eds.), Zikir Šumim, 9-11",off-list,low,A,https://www.worldcat.org/search?q=Dossin+Kushan+Rishatayim+1982,General · ANE · Other (기타)!R362,book-chapter,"Zikir Šumim FS Kraus, 1982, 9-11",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03b-012,1,General · ANE · Other (기타),"Dossin, Georges",1983,Recueil Georges Dossin. Mélanges d'Assyriologie (1934–1959),"(Leuven, 1983)",off-list,low,A,https://www.worldcat.org/search?q=Dossin+Recueil+Melanges+Assyriologie+1983,General · ANE · Other (기타)!R363,book,"Leuven, 1983",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03b-013,1,General · ANE · Other (기타),"Doyle, Brian",2004,"""Knock, Knock, Knockin' on Sodom's Door"": The Function of ptḥ/dlt in Genesis 18–19","JSOT 28.4 (2004): 431-448",off-list,low,A,https://doi.org/10.1177/030908920402800403,General · ANE · Other (기타)!R364,DOI,10.1177/030908920402800403,Sasson,QUEUED,"bib_sasson 원본 대조 일치. WebSearch로 SAGE/JSOT 28.4(2004), 431-448 확인."
A-03b-014,1,General · ANE · Other (기타),"Dreher, Carlos A.",1995,O Livro dos Juízes,"(A Palavra na Vida 87; São Leopoldo, 1995)",off-list,low,B,https://www.worldcat.org/search?q=Dreher+Livro+dos+Juizes+1995,General · ANE · Other (기타)!R365,book,"A Palavra na Vida 87, São Leopoldo, 1995",Groß,QUEUED,"MISSING_Groß 원본과 문자 그대로 일치(포르투갈어 신학서). 웹 검색으로 독립 확인 못함(브라질 지역 출판물, 색인 약함)."
