id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-04c-001,1,General · ANE · Other (기타),"Gehlken, Erlend",2012,"Weather Omens of Enūma Anu Enlil: Thunderstorms, Wind and Rain (Tablets 44–49)","(book; Cuneiform Monographs 43; Leiden: Brill, 2012)",off-list,low,A,https://www.worldcat.org/isbn/9789004225886,General · ANE · Other (기타)!R552,ISBN,978-90-04-22588-6,Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. WorldCat/Brill로 시리즈·출판사 확인.
A-04c-002,1,General · ANE · Other (기타),"Gelb, Ignace J.",1980,Computer-Aided Analysis of Amorite,"(book; Assyriological Studies 21; Chicago: Oriental Institute, University of Chicago, 1980)",off-list,low,A,https://www.worldcat.org/isbn/9780918986214,General · ANE · Other (기타)!R553,ISBN,978-0-918986-21-4,Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. Oriental Institute 출판목록으로 시리즈 확인.
A-04c-003,1,General · ANE · Other (기타),"Geller, Stephen A.",1991,Cleft Sentences with Pleonastic Pronoun: A Syntactic Construction of Biblical Hebrew and Some of Its Literary Uses,Journal of the Ancient Near Eastern Society 20 (1991): 15–33,off-list,low,A,https://www.worldcat.org/search?q=Geller%2C%20Stephen%20A.%20Cleft%20Sentences%20with%20Pleonastic%20Pronoun%3A%20A%20Syntactic%20Construction%20of%20Biblical%20Hebrew%20and%20Some%20of%20Its%20Literary%20Uses,General · ANE · Other (기타)!R554,other,JANES 20 (1991) 15-33,Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. JANES 원문 PDF(janes.scholasticahq.com)로 저자 풀네임·권호 확인.
A-04c-004,1,General · ANE · Other (기타),"Geller, Markham J.",2002,Mesopotamian Love Magic: Discourse or Intercourse?,"(in: S. Parpola and R. M. Whiting, eds., Sex and Gender in the Ancient Near East [RAI 47]; Helsinki: University of Helsinki, 2002), 129–39",off-list,low,A,https://www.worldcat.org/search?q=Geller%2C%20Markham%20J.%20Mesopotamian%20Love%20Magic%3A%20Discourse%20or%20Intercourse%3F,General · ANE · Other (기타)!R555,other,RAI 47 (2002) 129-139,Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. 저자 풀네임(Markham J.)·편저자·발행처는 외부 DB(academia.edu)로 보완.
A-04c-005,1,General · ANE · Other (기타),"George, Andrew R.",1999,Review of Marc van de Mieroop's The Ancient Mesopotamian City,Bulletin of the School of Oriental and African Studies 62/3 (1999): 550–52,off-list,low,A,https://www.worldcat.org/search?q=George%2C%20Andrew%20R.%20Review%20of%20Marc%20van%20de%20Mieroop%27s%20The%20Ancient%20Mesopotamian%20City,General · ANE · Other (기타)!R556,other,BSOAS 62.3 (1999) 550-552,Sasson,QUEUED,"xlsx 저자 'George'만 표기 → bib_sasson이 'George, Andrew R.'로 명시, Cambridge Core로 저널·권호·쪽수 확인."
A-04c-006,1,General · ANE · Other (기타),"George, Andrew R.",2007,The Civilizing of Ea-Enkidu: An Unusual Tablet of the Babylonian Gilgameš Epic,Revue d'Assyriologie 101 (2007): 59–80,표적,low,A,https://www.worldcat.org/search?q=George%2C%20Andrew%20R.%20The%20Civilizing%20of%20Ea-Enkidu%3A%20An%20Unusual%20Tablet%20of%20the%20Babylonian%20Gilgame%C5%A1%20Epic,General · ANE · Other (기타)!R557,other,RA 101 (2007) 59-80,Sasson,QUEUED,"bib_sasson 'George, Andrew R. 2007a'와 일치(동저자 2007b UF 논문과 구분). Revue d'Assyriologie(RA)는 OT-검색바운더리 저널표 표적 항목."
A-04c-007,1,General · ANE · Other (기타),"Gerhards, Meik",2009,Die biblischen „Hethiter“,Die Welt des Orients 39/2 (2009): 145–79,표적,low,A,https://doi.org/10.13109/wdor.2009.39.2.145,General · ANE · Other (기타)!R558,DOI,10.13109/wdor.2009.39.2.145,Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. WdO(Welt des Orients)는 OT-검색바운더리 저널표 표적 항목. DOI로 저자 풀네임(Meik) 확인.
A-04c-008,1,General · ANE · Other (기타),"Gesenius, Wilhelm",1910,"Gesenius' Hebrew Grammar, as edited and enlarged by E. Kautzsch, 2nd English ed., rev. A. E. Cowley","(book; Oxford: Clarendon Press, 1910)",표적,low,A,https://www.worldcat.org/search?q=Gesenius%2C%20Wilhelm%20Gesenius%27%20Hebrew%20Grammar%2C%20as%20edited%20and%20enlarged%20by%20E.%20Kautzsch%2C%202nd%20English%20ed.%2C%20rev.%20A.%20E.%20Cowley,General · ANE · Other (기타)!R559,other,"2nd Eng. ed., Oxford 1910",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. Kautzsch/Cowley 편집·Clarendon Press 확인.
A-04c-009,1,General · ANE · Other (기타),"Gevirtz, Stanley",1975,The Issachar Oracle in the Testament of Jacob,"(in: B. Mazar, ed., Nelson Glueck Memorial Volume [Eretz-Israel 12]; Jerusalem: Israel Exploration Society, 1975), 104*–112*",off-list,low,A,https://www.worldcat.org/search?q=Gevirtz%2C%20Stanley%20The%20Issachar%20Oracle%20in%20the%20Testament%20of%20Jacob,General · ANE · Other (기타)!R560,other,Eretz-Israel 12 (1975) 104*-112*,Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. Eretz-Israel 12(Nelson Glueck Memorial Volume) 수록 확인.
A-04c-010,1,General · ANE · Other (기타),Ghouti,1991,"Sapâdum, bakûm et la déploration à Mari","NABU 1991/1, no. 27, pp. 21–23",off-list,low,B,https://www.worldcat.org/search?q=Ghouti%20Sap%C3%A2dum%2C%20bak%C3%BBm%20et%20la%20d%C3%A9ploration%20%C3%A0%20Mari,General · ANE · Other (기타)!R561,other,NABU 1991/27 21-23,Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 일치(저자 성만 확인, 이름 미상). 외부 DB에서 독립 확인 실패 — bib 원본 일치만으로 등급 부여."
