id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-03a-001,1,General · ANE · Other (기타),"Crüsemann, Frank",1969,Studien zur Formgeschichte von Hymnus und Danklied in Israel,"(WMANT 32; Neukirchen-Vluyn: Neukirchener Verlag, 1969)",off-list,low,A,https://www.worldcat.org/search?q=Cr%C3%BCsemann+Studien+zur+Formgeschichte+Hymnus+Danklied+1969,General · ANE · Other (기타)!R302,book,"WMANT 32, Neukirchener Verlag, 1969",Groß,QUEUED,MISSING_Groß 원본 대조 직접 일치(저자·제목·연도 그대로). Groß 원 서지는 bib_gross.md가 없어 MISSING 추출본 대조.
A-03a-002,1,General · ANE · Other (기타),"Crüsemann, Frank",1978,Der Widerstand gegen das Königtum: Die antiköniglichen Texte des Alten Testaments und der Kampf um den frühen israelitischen Staat,"(WMANT 49; Neukirchen-Vluyn: Neukirchener Verlag, 1978)",off-list,low,A,https://www.worldcat.org/search?q=Cr%C3%BCsemann+Widerstand+gegen+das+K%C3%B6nigtum+1978,General · ANE · Other (기타)!R303,book,"WMANT 49, Neukirchener Verlag, 1978",Groß,QUEUED,MISSING_Groß 원본 대조 직접 일치. xlsx 제목 앞부분("Widerstand gegen das Königtum")은 원서 부제이며 앞의 "Der"가 OCR상 생략된 것으로 판단.
A-03a-003,1,General · ANE · Other (기타),"Dafni, Amots; Levy, Shlomo; Lev, Efraim",2005,"The Ethnobotany of Christ's Thorn Jujube (Ziziphus spina-christi) in Israel","Journal of Ethnobiology and Ethnomedicine 1:8 (2005)",off-list,low,A,https://doi.org/10.1186/1746-4269-1-8,General · ANE · Other (기타)!R304,DOI,10.1186/1746-4269-1-8,Sasson,QUEUED,"bib_sasson 원본(Dafni, Levy, and Lev 2005) 및 Springer DOI로 실재·저자 3인·저널 확인."
A-03a-004,1,General · ANE · Other (기타),"Dallaire, Hélène M.",2014,The Syntax of Volitives in Biblical Hebrew and Amarna Canaanite Prose,"(Linguistic Studies in Ancient West Semitic 9; Winona Lake, IN: Eisenbrauns, 2014)",off-list,low,A,https://www.worldcat.org/isbn/9781575062976,General · ANE · Other (기타)!R305,ISBN,"978-1-57506-297-6 (Eisenbrauns, 2014)",Smith,QUEUED,bib_smith 원본 대조 일치(제목·연도 그대로).
A-03a-005,1,General · ANE · Other (기타),"Dalley, Stephanie; Walker, C. B. F.; Hawkins, J. D.",1976,The Old Babylonian Tablets from Tell al Rimah,"(London: British School of Archaeology in Iraq, 1976)",off-list,low,A,https://www.worldcat.org/search?q=Dalley+Walker+Hawkins+Old+Babylonian+Tablets+Tell+al+Rimah,General · ANE · Other (기타)!R306,book,"BSAI, 1976",Sasson,QUEUED,"bib_sasson 원본(Dalley, Walker, and Hawkins 1976)으로 공저자 전체 복원."
A-03a-006,1,General · ANE · Other (기타),"Dalley, Stephanie; Teissier, B.",1992,Tablets from the Vicinity of Emar and Elsewhere,"Iraq 54 (1992), 83–111",off-list,low,A,https://www.jstor.org/journal/iraq,General · ANE · Other (기타)!R307,journal-article,"Iraq 54 (1992) 83-111",Sasson,QUEUED,bib_sasson 원본(Dalley and Teissier 1992)으로 공저자 복원. xlsx의 'Jrag'는 'Iraq' OCR 오류.
A-03a-007,1,General · ANE · Other (기타),"Dalman, Gustaf",1902,Grinding in Ancient and Modern Palestine,"Biblical World 19 (1902), 9–18",off-list,low,A,https://www.jstor.org/journal/biblicalworld,General · ANE · Other (기타)!R308,journal-article,"Biblical World 19 (1902) 9-18",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03a-008,1,General · ANE · Other (기타),"Dalman, Gustaf",1932,Arbeit und Sitte in Palästina. Bd. 2: Der Ackerbau,"(Gütersloh: Bertelsmann, 1932)",off-list,low,A,https://www.worldcat.org/search?q=Dalman+Arbeit+und+Sitte+in+Pal%C3%A4stina+Ackerbau+1932,General · ANE · Other (기타)!R309,book,"Bd.2 Der Ackerbau, Gütersloh, 1932",Groß,QUEUED,MISSING_Groß 원본 대조 직접 일치.
A-03a-009,1,General · ANE · Other (기타),"Da Riva, Rocío; Lang, Martin; Fink, Sebastian (eds.)",2019,Routes and Travellers Between East and West: Proceedings of the 3rd Melammu Workshop,"(Melammu Workshops and Monographs 2; Münster, 2019)",off-list,low,A,https://www.worldcat.org/search?q=Da+Riva+Lang+Fink+Routes+and+Travellers+Between+East+and+West+2019,General · ANE · Other (기타)!R310,book,"Melammu Workshops and Monographs 2, 2019",Sasson,QUEUED,"★저자정정: xlsx/MISSING 'Dalman 1969'(OCR 저자밀림)→실제 편자 Da Riva/Lang/Fink. bib_sasson 원본(Da Riva, Lang, and Fink 2019)과 웹검색(Melammu Workshops 시리즈, ub.edu 학회정보)으로 교차확인. Gustaf Dalman(1860-1941)은 2019년 저술 불가능한 시점이므로 원저자 아님이 명백."
A-03a-010,1,General · ANE · Other (기타),"Van Dam, Cornelis",1997,The Urim and Thummim: A Means of Revelation in Ancient Israel,"(Winona Lake, IN: Eisenbrauns, 1997)",off-list,low,A,https://www.eisenbrauns.org/books/titles/978-0-931464-83-6.html,General · ANE · Other (기타)!R311,ISBN,"978-0-931464-83-6 (Eisenbrauns, 1997)",Sasson,QUEUED,"★저자정정: xlsx 'Dam'은 성 앞의 소사(van)가 xlsx 파싱에서 누락된 것. bib_sasson 원본(Dam, van 1997)과 Eisenbrauns 공식 서지(저자 Cornelis Van Dam)로 확인."
A-03a-011,1,General · ANE · Other (기타),"Daremberg, Charles; Saglio, Edmond (eds.)",1877,Dictionnaire des antiquités grecques et romaines d'après les textes et les monuments,"(Paris: Hachette, 1877–1919, 10 vols.)",off-list,low,A,https://www.worldcat.org/search?q=Daremberg+Saglio+Dictionnaire+des+antiquit%C3%A9s+grecques+et+romaines,General · ANE · Other (기타)!R312,book,"Hachette, Paris, 1877-1919",Sasson,QUEUED,"★저자정정: xlsx/MISSING 'Danelius 1877'(OCR 저자밀림, Danelius는 xlsx 다른 항목의 저자명이 흘러들어온 것)→실제 편자 Daremberg·Saglio. bib_sasson 원본(Daremberg and Saglio 1877)과 웹검색(BnF·Wikipedia 등)으로 확인."
A-03a-012,1,General · ANE · Other (기타),"Darby, Erin",2014,Interpreting Judean Pillar Figurines: Gender and Empire in Judean Apotropaic Ritual,"(Forschungen zum Alten Testament 2. Reihe, 69; Tübingen: Mohr Siebeck, 2014)",off-list,low,A,https://www.worldcat.org/isbn/9783161532815,General · ANE · Other (기타)!R313,ISBN,"978-3-16-153281-5 (Mohr Siebeck, 2014)",Smith,QUEUED,bib_smith 원본 대조 일치(제목·연도 그대로).
A-03a-013,1,General · ANE · Other (기타),"Vaux, Roland de",1970,The Settlement of the Israelites in Southern Palestine and the Origins of the Tribe of Judah,"in: J. A. Sanders (ed.), Near Eastern Archaeology in the Twentieth Century: Essays in Honor of Nelson Glueck (New York: Doubleday, 1970)",off-list,low,A,https://www.worldcat.org/search?q=de+Vaux+Settlement+of+the+Israelites+in+Southern+Palestine+Origins+Tribe+of+Judah,General · ANE · Other (기타)!R314,book-chapter,"Doubleday FS Glueck, 1970",Sasson,QUEUED,"★저자정정: xlsx/MISSING 'Darton 1970'은 출판사명(Darton, Longman & Todd)이 저자란으로 OCR 밀림된 것. bib_sasson 원본(Vaux, de 1970)으로 확인. 같은 항목군의 R315와 동일 오류 패턴."
A-03a-014,1,General · ANE · Other (기타),"Vaux, Roland de",1978,"The Early History of Israel (2 vols; trans. David Smith)","(London: Darton, Longman & Todd / Philadelphia: Westminster Press, 1978)",off-list,low,A,https://www.worldcat.org/isbn/9780232512427,General · ANE · Other (기타)!R315,ISBN,"978-0-232-51242-7 (Darton, Longman & Todd / Westminster, 1978)",Sasson,QUEUED,"★저자정정: xlsx/MISSING 'Darton 1978'의 'Darton'은 출판사 Darton, Longman & Todd가 저자명 자리로 OCR 밀림된 것. bib_sasson 원본(Vaux, de 1978)과 Biblio.com/Amazon 서지(저자 Roland de Vaux, 역자 David Smith, 출판사 Darton Longman & Todd/Westminster)로 교차확인."
A-03a-015,1,General · ANE · Other (기타),"Daviau, P. M. Michèle",1993,Houses and Their Furnishings in Bronze Age Palestine: Domestic Activity Areas and Artefact Distribution in the Middle and Late Bronze Ages,"(JSOT/ASOR Monograph Series 8; Sheffield: JSOT Press, 1993)",off-list,low,A,https://www.worldcat.org/search?q=Daviau+Houses+and+Their+Furnishings+in+Bronze+Age+Palestine+1993,General · ANE · Other (기타)!R316,book,"JSOT/ASOR Monograph 8, 1993",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-03a-016,1,General · ANE · Other (기타),"Davidson, A. B.",1989,Hebrew Syntax,"(reprint; Edinburgh: T&T Clark)",off-list,low,B,https://www.worldcat.org/search?q=Davidson+Hebrew+Syntax,General · ANE · Other (기타)!R317,book,"T&T Clark reprint, 1989",Smith,QUEUED,"bib_smith 원본 대조 일치(제목·연도). 원판은 19세기 A.B. Davidson 문법서로 다수 재판 존재 — 1989년판 구체 정보는 수령시 판본 확인 필요하여 B등급 부여."
A-03a-017,1,General · ANE · Other (기타),"De Odorico, Marco",1995,The Use of Numbers and Quantifications in the Assyrian Royal Inscriptions,"(State Archives of Assyria Studies III; Helsinki: Neo-Assyrian Text Corpus Project, 1995)",off-list,low,A,https://www.eisenbrauns.org/books/titles/978-951-45-7125-1.html,General · ANE · Other (기타)!R318,ISBN,"951-45-7125-8 (SAAS III, Helsinki, 1995)",Sasson,QUEUED,"★저자정정: xlsx 'Davis 1995'는 원저자 아님. bib_sasson 원본(De Odorico 1995)과 Eisenbrauns/Smithsonian 서지(저자 Marco De Odorico)로 확인."
A-03a-018,1,General · ANE · Other (기타),"De Hoop, Raymond",2004,Saul the Sodomite: Genesis 18–19 as the Opening Panel of a Polemic Triptych on King Saul,"in: E. Noort and E. Tigchelaar (eds.), Sodom's Sin: Genesis 18-19 and Its Interpretations (Themes in Biblical Narrative 7; Leiden/Boston: Brill, 2004)",off-list,low,A,https://brill.com/downloadpdf/book/edcoll/9789047413936/B9789047413936_s006.pdf,General · ANE · Other (기타)!R319,book-chapter,"Brill, Themes in Biblical Narrative 7, 2004",Sasson+Smith,QUEUED,"★저자정정: xlsx 'Davis 2004'는 원저자 아님. bib_sasson 원본(De Hoop 2004)과 Brill 공식 페이지로 확인(저자 Raymond de Hoop). cited_by=Sasson+Smith이나 bib_smith.md에서는 해당 제목을 찾지 못함(Smith 목록의 'Davis 2004'는 별개 문헌 'Shifting Sands' — 혼동 주의)."
