id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-05a-001,1,General · ANE · Other (기타),"Greengus, Samuel",1966,Old Babylonian Marriage Ceremonies and Rites,Journal of Cuneiform Studies 20/2 (1966): 55–72,통독,medium,A,https://www.journals.uchicago.edu/doi/abs/10.2307/1359030,General · ANE · Other (기타)!R602,article,JCS 20/2 (1966): 55-72,Sasson,QUEUED,bib_sasson 원본 대조 일치. Univ. of Chicago Press Journals(JSTOR 2307/1359030)로 vol·쪽수 확인. JCS는 바운더리 저널(표적)에 포함되어 통독.
A-05a-002,1,General · ANE · Other (기타),"Greengus, Samuel",1995,Legal and Social Institutions in Ancient Mesopotamia,"in: Jack M. Sasson, ed., Civilizations of the Ancient Near East (CANE), vol. 1 (New York: Scribner's, 1995), 469–84",off-list,low,A,https://www.worldcat.org/search?q=Civilizations+of+the+Ancient+Near+East+Sasson+1995,General · ANE · Other (기타)!R603,chapter,CANE 1 (1995): 469-84,Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치(제목·쪽수 그대로). CANE은 바운더리 목록(저널·시리즈) 미소속.
A-05a-003,1,General · ANE · Other (기타),"Greengus, Samuel",2002,Redefining ‘Inchoate Marriage’ in Old Babylonian Contexts,"in: Tzvi Abusch, ed., Riches Hidden in Secret Places: Ancient Near Eastern Studies in Memory of Thorkild Jacobsen (Winona Lake, IN: Eisenbrauns, 2002), 123–40",off-list,low,A,https://www.degruyterbrill.com/document/doi/10.1515/9781575065335-012/html,General · ANE · Other (기타)!R604,chapter,"in Abusch ed. (2002), 123-40",Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 일치. De Gruyter/ResearchGate로 수록처(Abusch Festschrift, Eisenbrauns 2002)·쪽수 확인."
A-05a-004,1,General · ANE · Other (기타),"Greengus, Samuel",2011,Laws in the Bible and in Early Rabbinic Collections: The Legal Legacy of the Ancient Near East,"(Eugene, OR: Cascade Books, 2011)",off-list,low,A,https://www.worldcat.org/search?q=Greengus+Laws+in+the+Bible+Early+Rabbinic+Collections+2011,General · ANE · Other (기타)!R605,book,"Cascade Books, 2011",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치(제목·연도).
A-05a-005,1,General · ANE · Other (기타),"Greenspahn, Frederick E.",1984,Hapax Legomena in Biblical Hebrew: A Study of the Phenomenon and Its Treatment since Antiquity with Special Reference to Verbal Forms,"(SBL Dissertation Series 74; Chico, CA: Scholars Press, 1984)",off-list,low,A,https://www.worldcat.org/isbn/9780891306603,General · ANE · Other (기타)!R606,book,"SBLDS 74, Scholars Press, 1984",Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. Persée 서평·AbeBooks로 SBLDS 74·Scholars Press 확인.
A-05a-006,1,General · ANE · Other (기타),"Greenspoon, Leonard J.",1983,Textual Studies in the Book of Joshua,"(Harvard Semitic Monographs 28; Chico, CA: Scholars Press, 1983)",통독,medium,A,https://www.worldcat.org/search?q=Greenspoon+Textual+Studies+Book+of+Joshua+HSM+28,General · ANE · Other (기타)!R607,book,"HSM 28, Scholars Press, 1983",Groß,QUEUED,"MISSING_Groß 원본 대조 일치(전체 이름 'Greenspoon, Leonard J.' 확인). author 필드는 서지 메타([PhD diss.] 류) 제외하고 저자명만 기재. HSM은 바운더리 시리즈(표적) 소속으로 통독."
A-05a-007,1,General · ANE · Other (기타),"Greenstein, Edward L.; Marcus, David",1976,The Akkadian Inscription of Idrimi,Journal of the Ancient Near Eastern Society 8 (1976): 59–96,off-list,low,A,https://janes.scholasticahq.com/article/2255-the-akkadian-inscription-of-idrimi,General · ANE · Other (기타)!R608,article,JANES 8 (1976): 59-96,Sasson,QUEUED,"★저자정정: xlsx·MISSING_Sasson은 'Greenstein'만 표기하나 bib_sasson 원본은 'Greenstein and Marcus 1976'. JANES 공식 페이지(scholasticahq)로 공저자 David Marcus 확인, author 필드에 추가."
A-05a-008,1,General · ANE · Other (기타),"Grimme, Hubert",1896,Abriss der biblisch-hebräischen Metrik,Zeitschrift der Deutschen Morgenländischen Gesellschaft 50 (1896): 529–584,off-list,low,A,https://www.worldcat.org/search?q=Grimme+Abriss+biblisch-hebraischen+Metrik+ZDMG+1896,General · ANE · Other (기타)!R609,article,ZDMG 50 (1896): 529-584,"Sasson, Groß",QUEUED,bib_sasson 및 MISSING_Groß(전체 쪽수 529-584 포함) 원본 대조 일치. 두 주석서 모두 인용.
A-05a-009,1,General · ANE · Other (기타),"Grottanelli, Cristiano",1978,Un passo del Libro dei Giudici alla luce della comparazione storico-religiosa: il Giudice Ehud e il valore della mano sinistra,게재지 미상 (1978),off-list,low,B,https://www.worldcat.org/search?q=Grottanelli+Un+passo+del+Libro+dei+Giudici+1978,General · ANE · Other (기타)!R610,article,게재지·쪽수 미상,Smith,QUEUED,bib_smith 원본에 전체 제목 확인(MISSING_Smith는 중간에서 잘림). 외부 검색으로 게재 저널을 확정하지 못함 — 수령 시 원문 확인 필요.
A-05a-010,1,General · ANE · Other (기타),"Grottanelli, Cristiano",1989,The Roles of the Guest in the Epic Banquet,"in: C. Zaccagnini, ed., Production and Consumption in the Ancient Near East (Budapest: Eötvös Loránd University, 1989), 272–332",off-list,low,A,https://www.worldcat.org/search?q=Zaccagnini+Production+and+Consumption+in+the+Ancient+Near+East+1989,General · ANE · Other (기타)!R611,chapter,"in Zaccagnini ed. (1989), 272-332",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. 외부 검색(Zaccagnini 1989 논문집)으로 수록처 확인.
A-05a-011,1,General · ANE · Other (기타),"Grottanelli, Cristiano",1994,Aspetti simbolici del latte nella bibbia,"in: L. Milano, ed., Drinking in Ancient Societies (Padova: Sargon, 1994), 381–97",off-list,low,B,https://www.worldcat.org/search?q=Milano+Drinking+in+Ancient+Societies+1994,General · ANE · Other (기타)!R612,chapter,"in Milano ed. (1994), 381-97",Sasson,QUEUED,★오타정정: xlsx 'symbolici'(영어식)는 이탈리아어 원제 'simbolici'의 OCR 오기 — bib_sasson 원본 표기(Aspetti simbolici del latte nella bibbia)로 정정. 외부 1차 미열람으로 confidence B.
A-05a-012,1,General · ANE · Other (기타),"Groß, Walter",1974,Die Herausführungsformel: Zum Verhältnis von Formel und Syntax,Zeitschrift für die alttestamentliche Wissenschaft 86 (1974): 425–453,통독,medium,A,https://www.degruyterbrill.com/journal/key/zatw/86/3/html,General · ANE · Other (기타)!R613,article,ZAW 86 (1974): 425-453,Groß,QUEUED,"MISSING_Groß 원본 대조 일치(제목 truncated분 외부 DB로 완성: ZAW 86, 425-453 확인)."
A-05a-013,1,General · ANE · Other (기타),"Groß, Walter",1976,Verbform und Funktion: wayyiqtol für die Gegenwart? Ein Beitrag zur Syntax poetischer althebräischer Texte,"(Arbeiten zu Text und Sprache im Alten Testament [ATSAT] 1; St. Ottilien: EOS Verlag, 1976)",off-list,low,A,https://eos-verlag.net/Verbform-und-Funktion-Wayyiqtol-fuer-Gegenwart,General · ANE · Other (기타)!R614,book,"ATSAT 1, EOS Verlag, 1976",Groß,QUEUED,"MISSING_Groß 원본 대조 일치. EOS-Verlag 공식 판매 페이지로 ATSAT 1(St. Ottilien, 1976) 확인. Groß의 교수자격논문(Habilitation)."
A-05a-014,1,General · ANE · Other (기타),"Groß, Walter",1987,Die Pendenskonstruktion im biblischen Hebräisch: Studien zum althebräischen Satz I,"(Arbeiten zu Text und Sprache im Alten Testament [ATSAT] 27; St. Ottilien: EOS Verlag, 1987)",off-list,low,A,https://www.zvab.com/9783880965270/Pendenskonstruktion-biblischen-Hebr%C3%A4isch-Arbeiten-Text-3880965277/plp,General · ANE · Other (기타)!R615,ISBN,"978-3-88096-527-0, ATSAT 27, EOS Verlag, 1987",Groß,QUEUED,MISSING_Groß 원본 대조 일치. ZVAB/AbeBooks/Amazon.de로 ISBN·ATSAT 27 확인.
A-05a-015,1,General · ANE · Other (기타),"Gruber, Mayer I.",1980,Aspects of Nonverbal Communication in the Ancient Near East,"(Studia Pohl 12/I–II; Rome: Biblical Institute Press, 1980)",off-list,low,A,https://www.worldcat.org/search?q=Gruber+Aspects+of+Nonverbal+Communication+Ancient+Near+East+1980,General · ANE · Other (기타)!R616,book,"Studia Pohl 12/I-II, Biblical Institute Press, 1980",Smith,QUEUED,bib_smith·MISSING_Smith 원본 대조 일치. Leaf & Stone Books/Amazon으로 Studia Pohl 12(전2권) 확인.
A-05a-016,1,General · ANE · Other (기타),"Gudme, Anne Katrine de Hemmer",2009,"How Should We Read Hebrew Bible Ritual Texts? A Ritualistic Reading of the Law of the Nazirite (Num 6,1–21)",Scandinavian Journal of the Old Testament 23 (2009): 64–84,통독,medium,A,https://www.academia.edu/2420939/How_Should_We_Read_Hebrew_Bible_Ritual_Texts_A_Ritualistic_Reading_of_The_Law_of_the_Nazirite_Num_6_1_21_,General · ANE · Other (기타)!R617,article,SJOT 23 (2009): 64-84,Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. 저자 전체 이름(Anne Katrine de Hemmer Gudme) 및 SJOT 23:64-84 외부 확인.
A-05a-017,1,General · ANE · Other (기타),"Guggenheimer, Heinrich W.",1998,Seder Olam: The Rabbinic View of Biblical Chronology,"(Northvale, NJ: Jason Aronson, 1998)",off-list,low,A,https://www.worldcat.org/search?q=Guggenheimer+Seder+Olam+Rabbinic+View+Biblical+Chronology+1998,General · ANE · Other (기타)!R618,book,"Jason Aronson, 1998",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치(제목·연도·출판사 그대로).
