id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-01b-001,1,General · ANE · Other (기타),"Ataç, Mehmet-Ali",2010,The Mythology of Kingship in Neo-Assyrian Art,(book; Cambridge: Cambridge University Press),off-list,low,A,https://www.cambridge.org/9780521517904,General · ANE · Other (기타)!R52,ISBN,"978-0-521-51790-4 (Cambridge UP, 2010)",Sasson,QUEUED,"bib_sasson 원본 대조 일치(제목·연도 그대로, 저자 표기 Atac→Ataç 발음부호 보정). Cambridge UP 서지로 실재·저자 확인."
A-01b-002,1,General · ANE · Other (기타),"Attridge, Harold W. / Oden, Robert A.",1981,"Philo of Byblos, The Phoenician History","(CBQMS 9; Washington, DC: Catholic Biblical Association of America)",off-list,low,A,https://www.worldcat.org/search?q=Attridge+Oden+Philo+of+Byblos+Phoenician+History+1981,General · ANE · Other (기타)!R53,book,"CBQMS 9, 1981",Smith,QUEUED,bib_smith 원본 'Attridge and Oden 1981'로 대조 일치. xlsx는 Attridge 단독표기이나 공저(Oden 포함) 확인.
A-01b-003,1,General · ANE · Other (기타),"Aubet, María Eugenia",2001,"The Phoenicians and the West: Politics, Colonies, and Trade",(2nd ed.; Cambridge: Cambridge University Press),off-list,low,A,https://www.cambridge.org/9780521795432,General · ANE · Other (기타)!R54,ISBN,"978-0-521-79543-2 (Cambridge UP, 2nd ed. 2001)",Smith,QUEUED,bib_smith 원본 대조 일치(제목·연도 그대로).
A-01b-004,1,General · ANE · Other (기타),Augustinus (Aurelius Augustinus),1958 (원문; 근대 비평판),"Quaestiones in Heptateuchum, in Judices (Quaestiones ludicum)","(critical ed. J. Fraipont/D. De Bruyne, CCSL 33, Turnhout: Brepols, 1958)",off-list,low,B,https://www.brepols.net/products/IS-9782503003313-1,General · ANE · Other (기타)!R55,book-chapter,CCSL 33 (Fraipont/De Bruyne ed.),Groß,QUEUED,"★연도 미상: xlsx/Groß MISSING엔 1992로 표기되나 원문 표준 비평판은 Fraipont/De Bruyne 편, CCSL 33(1958)이 정본. 1992는 이후 재간·발췌본일 가능성 — 수령 시 판본 재확인 필요. 고대 1차 문헌(Augustine 자신의 저작, 4-5세기)이므로 '저자' 자체는 확실하나 xlsx 연도(1992)는 근거 불명."
A-01b-005,1,General · ANE · Other (기타),"Aurenche, Olivier",1981,La maison orientale: L'architecture du Proche Orient ancien des origines au milieu du quatrième millénaire,(Paris: Geuthner),off-list,low,A,https://www.worldcat.org/search?q=Aurenche+La+maison+orientale+1981,General · ANE · Other (기타)!R56,book,"Geuthner, 1981",Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-01b-006,1,General · ANE · Other (기타),"Auzou, Georges",1966,La force de l'esprit: Étude du Livre des Juges,(ConBi/Connaissance de la Bible 5; Paris: Éditions de l'Orante),off-list,low,B,https://www.persee.fr/doc/ether_0014-2239_1969_num_44_1_4020_t1_0063_0000_2,General · ANE · Other (기타)!R57,book,"ConBi 5, Éditions de l'Orante, 1966",Groß,QUEUED,"MISSING_Groß 원본과 xlsx 제목·연도 일치. Auzou가 'Connaissance de la Bible' 총서로 구약 각권 연구서를 저술했음을 2차자료(Persée 서평, Samuel편 1968)로 교차확인, Juges편(1966) 자체의 독립 서지는 미열람 — 수령 시 확인 필요."
A-01b-007,1,General · ANE · Other (기타),"Avalos, Hector",1995,Legal and Social Institutions in Canaan and Ancient Israel,"in: Jack M. Sasson (ed.), Civilizations of the Ancient Near East, pp. 615-31",off-list,low,A,https://www.worldcat.org/search?q=Avalos+Legal+Social+Institutions+Canaan+Ancient+Israel+1995,General · ANE · Other (기타)!R58,book-chapter,"CANE, Scribner, 1995",Sasson,QUEUED,"bib_sasson 원본 대조 일치(제목·연도 그대로, xlsx 쪽수정보 pp.615-31 CANE 수록 확인)."
A-01b-008,1,General · ANE · Other (기타),"Avi-Yonah, Michael",1981,The Mosaics of Mopsuestia—Church or Synagogue,"in: Lee I. Levine (ed.), Ancient Synagogues Revealed, pp. 186-90",off-list,low,A,https://www.worldcat.org/search?q=Avi-Yonah+Mosaics+Mopsuestia+Church+Synagogue,General · ANE · Other (기타)!R59,book-chapter,1981,Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도 그대로).
A-01b-009,1,General · ANE · Other (기타),"Avigad, Nahman / Sass, Benjamin",1997,Corpus of West Semitic Stamp Seals,(Jerusalem: Israel Academy of Sciences and Humanities),off-list,low,A,https://www.worldcat.org/search?q=Avigad+Sass+Corpus+of+West+Semitic+Stamp+Seals+1997,General · ANE · Other (기타)!R60,ISBN,"965-208-136-0, 1997",Smith,QUEUED,bib_smith 원본 대조 일치(제목·연도 그대로). 공저자 Sass 포함이 표준 서지.
A-01b-010,1,General · ANE · Other (기타),"Avishur, Yitzhak / Heltzer, Michael",2000,Studies on the Royal Administration in Ancient Israel in the Light of Epigraphic Sources,(Tel Aviv-Jaffa: Archaeological Center Publication),off-list,low,A,https://www.worldcat.org/search?q=Avishur+Heltzer+Studies+Royal+Administration+Ancient+Israel+2000,General · ANE · Other (기타)!R61,book,"Archaeological Center Publication, 2000",Smith+Groß,QUEUED,bib_smith 원본 'Avishur and Heltzer 2000'과 대조 일치. Groß분도 동일 제목 확인(공저자 Heltzer 포함이 표준 서지).
