id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-08b-001,1,General · ANE · Other (기타),"Müller, Hans-Peter",1970,Der Begriff ‘Rätsel’ im Alten Testament,Vetus Testamentum 20 (1970): 465-489,통독,low,A,https://brill.com/view/journals/vt/20/4/article-p465_2.xml,General · ANE · Other (기타)!R1102,article,"VT 20, 1970, 465-489",Sasson,QUEUED,"bib_sasson 원본(Müller, Hans-Peter 1970) 대조 일치. xlsx 표기 그대로 저자·연도·서지 확정."
A-08b-002,1,General · ANE · Other (기타),"Müller, Reinhard",2004,Königtum und Gottesherrschaft: Untersuchungen zur alttestamentlichen Monarchiekritik,"(Forschungen zum Alten Testament, 2. Reihe 3; Tübingen: Mohr Siebeck, 2004)",통독,low,A,https://www.mohrsiebeck.com/en/book/koenigtum-und-gottesherrschaft-9783161483196/,General · ANE · Other (기타)!R1104,book,"FAT II/3, Mohr Siebeck 2004",Smith;Groß,QUEUED,bib_smith·MISSING_Groß 원본 대조 일치. Mohr Siebeck 출판사 페이지로 FAT II(2. Reihe) 3권 확인 — journal_series 괄호 안 FAT 시리즈이므로 boundary=통독(OT-검색바운더리 FAT II 항목).
A-08b-003,1,General · ANE · Other (기타),"Müller, Reinhard; Pakkala, Juha; ter Haar Romeny, Bas",2014,Evidence of Editing: Growth and Change of Texts in the Hebrew Bible,"(Resources for Biblical Study 75; Atlanta: SBL Press, 2014)",표적,low,A,https://www.amazon.com/Evidence-Editing-Growth-Resources-Biblical/dp/1589837479,General · ANE · Other (기타)!R1105,book,"RBS 75, SBL Press 2014",Smith,QUEUED,MISSING_Smith 원본(제목 일치) + 외부 서지(SBL RBS 75) 확정.
A-08b-004,1,General · ANE · Other (기타),"Müller, Reinhard; Pakkala, Juha",2022,Editorial Techniques in the Hebrew Bible: Toward a Refined Literary Criticism,"(Resources for Biblical Study 97; Atlanta: SBL Press, 2022)",표적,low,A,https://researchportal.helsinki.fi/en/publications/editorial-techniques-in-the-hebrew-bible-toward-a-refined-literar,General · ANE · Other (기타)!R1106,book,"RBS 97, SBL Press 2022",Sasson,QUEUED,bib_sasson(Müller and Pakkala 2022) 원본 대조 + MISSING_Sasson 일치. SBL Press RBS 97로 확정.
A-08b-005,1,General · ANE · Other (기타),"Müller, Hans-Peter",1969,Die hebräische Wurzel [OCR 불명 어근],Vetus Testamentum 19 (1969): 361-371,통독,low,B,https://brill.com/view/journals/vt/19/1/article-p361_31.xml,General · ANE · Other (기타)!R1107,article,"VT 19, 1969, 361-371",Groß,QUEUED,"MISSING_Groß 원본(Mülltr, Hans-Peter — 전행 R1106계열 706에서 성명 확인, 707행부터 '-'로 동일저자 이어짐) 대조. Brill 저널 페이지로 VT 19(1969)·저자 Münster 소속의 Hans-Peter Müller 확인. 다만 어근 표기 자체는 OCR로 훼손되어 제목 일부 불명(A→B 등급 하향)."
A-08b-006,1,General · ANE · Other (기타),"Müller, Hans-Peter",1992,Kolloquialsprache und Volksreligion in den Inschriften von Kuntillet ‘Ağrud und Ḫirbet el-Qom,Zeitschrift für Althebraistik (ZAH) 5 (1992): 15-51,off-list,low,B,https://www.worldcat.org/search?q=M%C3%BCller+Kolloquialsprache+Volksreligion+Kuntillet+1992,General · ANE · Other (기타)!R1108,article,"ZAH 5, 1992, 15-51",Groß,QUEUED,"MISSING_Groß 원본(Mülltr 1992, 706행 Hans-Peter Müller 동일저자군) 대조. 외부 검색으로 저널 ZAH 5(1992) 15-51 확인(2차 요약) — 1차 열람 전 B등급."
A-08b-007,1,General · ANE · Other (기타),"Müller, Hans-Peter",2003,Krieg und Gewalt im antiken Israel,"in: A. T. Khoury, E. Grundmann, and H.-P. Müller (Hg.), Krieg und Gewalt in den Weltreligionen: Fakten und Hintergründe (Freiburg/Basel/Wien: Herder, 2003)",off-list,low,B,https://www.worldcat.org/search?q=Khoury+Grundmann+M%C3%BCller+Krieg+und+Gewalt+in+den+Weltreligionen+2003,General · ANE · Other (기타)!R1109,book chapter,Herder 2003,Groß,QUEUED,"MISSING_Groß 원본(Mülltr 2003, 동일저자군) 대조. 외부 검색으로 Khoury/Grundmann/Müller 편, Krieg und Gewalt in den Weltreligionen(Herder 2003) 내 Müller 집필 챕터 확인(쪽수 미확인)."
A-08b-008,1,General · ANE · Other (기타),"Muraoka, Takamitsu",1985,Emphatic Words and Structures in Biblical Hebrew,"(Jerusalem: Magnes Press, Hebrew University; distr. Leiden: E. J. Brill, 1985)",off-list,low,A,https://brill.com/display/title/1715?language=en,General · ANE · Other (기타)!R1110,book,ISBN 978-965-223-554-1,Smith;Groß,QUEUED,"bib_smith·MISSING_Groß(Muraoka, Takamitsu 1985) 원본 대조 일치. Brill/Magnes Press 출판 확인."
A-08b-009,1,General · ANE · Other (기타),"Muraoka, Takamitsu",1992,Biblical Hebrew Philological Notes (2),Jerusalem Studies in Arabic and Islam 15 (1992),off-list,low,B,https://www.worldcat.org/search?q=Muraoka+Biblical+Hebrew+Philological+Notes+2+1992,General · ANE · Other (기타)!R1111,article,"JSAI 15, 1992",Smith;Groß,QUEUED,bib_smith·MISSING_Groß 원본 대조 일치(저널명 Jerusalem Studies in Arabic and Islam도 xlsx 원표기와 일치). 정확 쪽수는 미확인.
A-08b-010,1,General · ANE · Other (기타),"Muraoka, Takamitsu",2009,A Greek-English Lexicon of the Septuagint,"(Leuven: Peeters, 2009)",off-list,low,A,https://www.worldcat.org/isbn/9789042922480,General · ANE · Other (기타)!R1112,book,"Peeters, 2009",Smith,QUEUED,bib_smith 원본 대조 일치. 표준 참고서로 실재·출판사 확인.
