id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-02b-001,1,General · ANE · Other (기타),"Broughton, Peter",1984,Joshua–Samuel,"(Bible Study Commentary; London: Christian Literature Crusade, 1984)",off-list,low,B,https://www.worldcat.org/search?q=Broughton+Joshua+Samuel+Bible+Study+Commentary+1984,General · ANE · Other (기타)!R202,book,"Christian Literature Crusade, London 1984",Groß,QUEUED,"MISSING_Groß 원본 대조 일치(제목·발행지·연도). 외부 확인: Amazon 서지(Joshua and Samuel, Bible Study Commentaries, Peter Broughton, Christian Literature Crusade, 1984, ISBN 9780875081540)로 저자·서명 재확인."
A-02b-002,1,General · ANE · Other (기타),"Brown, Driver, and Briggs",1907,A Hebrew and English Lexicon of the Old Testament,"(Oxford: Clarendon Press, 1907; = BDB)",off-list,medium,A,https://www.worldcat.org/search?q=Brown+Driver+Briggs+Hebrew+English+Lexicon+Old+Testament+1907,General · ANE · Other (기타)!R203,book,"Oxford: Clarendon Press, 1907 (BDB)",Sasson,QUEUED,"★저자정정: xlsx 'Brown'(단독 표기)→bib_sasson 원본 'Brown, Driver, and Briggs 1907'(BDB 히브리어사전) 완전 일치. 3자 공저 표준 약칭 BDB."
A-02b-003,1,General · ANE · Other (기타),Brown,1987,“Is It Not?” or “Indeed!”: HL in Northwest Semitic,(article; 저널 미상 — bib_smith 서명만 확인),off-list,low,B,https://www.worldcat.org/search?q=Brown+Is+It+Not+Indeed+HL+Northwest+Semitic+1987,General · ANE · Other (기타)!R204,article,1987 (저널 미확인),Smith,QUEUED,bib_smith 원본 대조 일치(제목·연도 그대로). 저널명은 bib_smith에 없어 외부 DB 추가 확인 필요(수령 시).
A-02b-004,1,General · ANE · Other (기타),"Brown, Cheryl Anne",1992,No Longer Be Silent: First Century Jewish Portraits of Biblical Women (Studies in Pseudo-Philo's Biblical Antiquities and Josephus' Jewish Antiquities),"(Gender and the Biblical Tradition 1; Louisville: Westminster/John Knox Press, 1992)",off-list,low,A,https://www.worldcat.org/search?q=Brown+Cheryl+Anne+No+Longer+Be+Silent+1992,General · ANE · Other (기타)!R205,book,"ISBN 0-664-25294-X; Westminster John Knox, 1992",Groß,QUEUED,"MISSING_Groß 원본 대조 일치(제목 축약형 'No Longer be Si1ent...' OCR오탈자 Silent). 외부 확인: Brill JSJ 서평(1992), archive.org 서지로 저자·출판사·연도 재확인."
A-02b-005,1,General · ANE · Other (기타),"Brown, John Pairman",1995,Israel and Hellas,"(BZAW 231; Berlin: de Gruyter, 1995)",off-list,medium,A,https://www.worldcat.org/search?q=Brown+John+Pairman+Israel+and+Hellas+1995+BZAW,General · ANE · Other (기타)!R206,book,BZAW 231 (1995),Sasson,QUEUED,"bib_sasson 원본 대조 일치(제목·연도). xlsx의 'Zeitschrift für die alttestamentliche Wissenschaft, 231'은 시리즈명(BZAW)의 풀네임 표기."
A-02b-006,1,General · ANE · Other (기타),Brunner,1980,The Fable of the Babylonian Tree,"(Journal of Near Eastern Studies 39, 1980)",off-list,low,A,https://www.worldcat.org/search?q=Brunner+Fable+Babylonian+Tree+Journal+Near+Eastern+Studies+1980,General · ANE · Other (기타)!R208,article,JNES 39 (1980),Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도).
A-02b-007,1,General · ANE · Other (기타),"Bruno, D. Arvid",1955,"Die Bücher Josua, Richter, Ruth: Eine rhythmische Untersuchung",(Stockholm/Uppsala: Almqvist & Wiksell; 정확 서지 미확정),통독,medium,C,https://www.worldcat.org/search?q=Bruno+Arvid+Bucher+Josua+Richter+Ruth+rhythmische+Untersuchung+1955,General · ANE · Other (기타)!R209,book,"Almqvist & Wiksell, 1955 (추정)",Groß,QUEUED,MISSING_Groß 원본 대조 일치(제목·저자 축약형). 외부 확인: Arvid Bruno가 Almqvist & Wiksell(Stockholm/Uppsala)에서 구약 각권 'rhythmische Untersuchung' 시리즈를 다수 출간한 것은 확인했으나 이 특정판(1955) 직접 서지 미확인 — 수령 시 원문 대조 필수.
A-02b-008,1,General · ANE · Other (기타),de Bruyne,1921,"Mélanges, II: Notes de philologie biblique",(article; 저널 미상),off-list,low,B,https://www.worldcat.org/search?q=de+Bruyne+Melanges+notes+philologie+biblique+1921,General · ANE · Other (기타)!R210,article,1921 (저널 미확인),Smith,QUEUED,★저자정정: xlsx 'Bruyne'→bib_smith 원본 'de Bruyne 1921'(전치사 de 누락). 제목·연도 일치.
A-02b-009,1,General · ANE · Other (기타),"Bryce, Trevor",2012,The World of the Neo-Hittite Kingdoms: A Political and Military History,"(Oxford: Oxford University Press, 2012)",off-list,medium,A,https://www.worldcat.org/search?q=Bryce+World+Neo-Hittite+Kingdoms+Political+Military+History+2012,General · ANE · Other (기타)!R211,book,"Oxford UP, 2012",Smith,QUEUED,bib_smith 원본 대조 일치(제목·연도 그대로). 저명 개설서(Trevor Bryce).
A-02b-010,1,General · ANE · Other (기타),"Buccellati, Giorgio",1990,From Khana to Laqê: The End of Syro-Mesopotamia,"(pp. 229-53, in Fs. volume)",off-list,low,A,https://www.worldcat.org/search?q=Buccellati+From+Khana+to+Laqe+End+Syro-Mesopotamia+1990,General · ANE · Other (기타)!R212,book-chapter,pp. 229-53 (1990),Sasson,QUEUED,bib_sasson 원본 대조 일치(제목·연도). xlsx 'Lagé'는 'Laqê'의 OCR오탈자.
