id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-04b-001,1,General · ANE · Other (기타),"Freedman, David Noel",1975,Early Israelite History in the Light of Early Israelite Poetry,"in: H. Goedicke and J. J. M. Roberts (eds.), Unity and Diversity: Essays in the History, Literature, and Religion of the Ancient Near East (Baltimore: Johns Hopkins University Press, 1975), 3-35",off-list,low,A,https://www.worldcat.org/search?q=Goedicke+Roberts+Unity+and+Diversity+1975,General · ANE · Other (기타)!R502,book-chapter,"pp.3-35; repr. in Freedman, Pottery, Poetry, and Prophecy (1980), 131-166",Smith,QUEUED,"bib_smith·MISSING_Smith 원본 대조 제목 정확 일치. 외부 검색으로 게재처(Goedicke/Roberts FS 논문집, JHU Press 1975, pp.3-35) 확인, Freedman 1980 단행본에 재수록됨도 확인."
A-04b-002,1,General · ANE · Other (기타),"Freedman, David Noel",1980,"Pottery, Poetry, and Prophecy: Studies in Early Hebrew Poetry","(Winona Lake, IN: Eisenbrauns, 1980)",off-list,low,A,https://www.worldcat.org/search?q=Freedman+Pottery+Poetry+and+Prophecy+1980,General · ANE · Other (기타)!R503,book,"Eisenbrauns, 1980",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. 부제 표기 정정: 원본 bib/xlsx는 'Collected Essays on Hebrew Poetry'로 적었으나 실제 출간 부제는 'Studies in Early Hebrew Poetry' — Eisenbrauns 서지로 확인.
A-04b-003,1,General · ANE · Other (기타),"Freedman, David Noel (ed.)",1992,The Anchor Bible Dictionary,"(New York: Doubleday, 1992, 6 vols.)",표적,low,A,https://www.worldcat.org/search?q=Anchor+Bible+Dictionary+Freedman+1992,General · ANE · Other (기타)!R504,book,"Doubleday, 1992, 6 vols.",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치. ABD는 OT-검색바운더리 2-7 사전·핸드북 표의 'Anchor Yale Bible Dictionary(ABD)'와 동일 저작(Yale이 후속 재간행) — boundary=표적.
A-04b-004,1,General · ANE · Other (기타),"Freeman, ?",1943,A Copper Dagger of the Middle Bronze Age in Baltimore,"Bulletin of the American Schools of Oriental Research (BASOR), vol./pp. 미상",표적,low,B,https://scholar.google.com/scholar?q=Freeman+Copper+Dagger+Middle+Bronze+Age+Baltimore+1943,General · ANE · Other (기타)!R505,journal-ref,"BASOR (1943), 권·쪽수 미확인",Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 제목 일치(MISSING엔 'Bulletin of the...'까지만 남고 절단). 외부 검색으로 정확한 BASOR 권·쪽수는 확인 못함 — 수령 시 확인 필요.
A-04b-005,1,General · ANE · Other (기타),"Frese, Daniel A.",2020,"The City Gate in Ancient Israel and Her Neighbors: The Form, Function, and Symbolism of the Civic Forum in the Southern Levant","(Culture and History of the Ancient Near East 108; Leiden: Brill, 2020)",표적,low,A,https://brill.com/display/title/31850,General · ANE · Other (기타)!R506,book,"CHANE 108, Brill, 2020",Sasson,QUEUED,bib_sasson 원본 대조 일치. Brill 카탈로그로 CHANE 108 확인.
A-04b-006,1,General · ANE · Other (기타),"Noth, Martin",1950,Das Amt des „Richters Israels“,"in: W. Baumgartner et al. (Hg.), Festschrift Alfred Bertholet zum 80. Geburtstag (Tübingen: Mohr [Siebeck], 1950), 404-417",off-list,low,A,https://search.worldcat.org/title/festschrift-fur-alfred-bertholet-zum-80-geburtstag/oclc/16851866,General · ANE · Other (기타)!R507,book-chapter,"Festschrift Bertholet, 1950, 404-417",Groß,QUEUED,"★저자정정: MISSING_Groß가 저자를 'Freunden'으로 오추출(OCR/파싱 오류로 원저자명 소실) — 실제 저자는 Martin Noth. MISSING 원문엔 제목 없이 'Freunden, Tübingen 1950, 404-417.'만 남았으나, 쪽수(404-417)·연도(1950)·출판지(Tübingen)가 Noth의 'Das Amt des Richters Israels'(Festschrift Alfred Bertholet, 1950, 404-417)와 정확히 일치함을 외부 검색으로 확인. 사사기 '사사'(judge) 직무론을 다루는 핵심 논문."
A-04b-007,1,General · ANE · Other (기타),"Noth, Martin",1953,Das Buch Josua,"(HAT 1/7; Tübingen: Mohr Siebeck, 2. Aufl. 1953)",표적,low,A,https://www.worldcat.org/search?q=Noth+Das+Buch+Josua+HAT+1953,General · ANE · Other (기타)!R508,book,"HAT I/7, 2. Aufl. 1953",Groß,HELD_ALREADY,★저자정정: MISSING_Groß 'Freunden'(OCR오류)→Martin Noth. 원본폴더 '4 Joshua Commentaries/Noth 1953 Buch Josua_ HAT.pdf'로 확보 확인 [확보완료: 4 Joshua Commentaries/Noth 1953 Buch Josua_ HAT.pdf].
A-04b-008,1,General · ANE · Other (기타),"Noth, Martin",1957,Jerusalem und die israelitische Tradition,"Oudtestamentische Studiën 8 (1950), 28-46; repr. in Noth, Gesammelte Studien zum Alten Testament (München: Chr. Kaiser, 1957)",통독,low,A,https://www.worldcat.org/search?q=Noth+Gesammelte+Studien+zum+Alten+Testament+1957,General · ANE · Other (기타)!R509,journal-ref,OTS 8 (1950) 28-46; repr. Ges. Studien 1957,Groß,QUEUED,"★저자정정: MISSING_Groß 'Freunden'(OCR오류)→Martin Noth('in: M. Noth (Hg.), Gesammelte Studi...'가 실제로는 Noth 본인의 논문임). 원게재처는 OTS 8(1950) 28-46, xlsx 연도(1957)는 Gesammelte Studien 재수록년. OTS가 화이트리스트 소속이라 boundary=통독."
A-04b-009,1,General · ANE · Other (기타),"Noth, Martin",1961,Der historische Hintergrund der Inschriften von Sfire,"Zeitschrift des Deutschen Palästina-Vereins (ZDPV) 77 (1961), 118-172",표적,low,A,https://www.palaestina-verein.de/wp/wordpress/?portfolio=zdpv-77-1961,General · ANE · Other (기타)!R510,journal-ref,ZDPV 77 (1961) 118-172,Groß,QUEUED,"★저자정정: MISSING_Groß 'Freunden'(OCR오류)→Martin Noth. 원문 'se6re'는 'Sfire'(Sefire 비문)의 OCR 손상, 'ZDPV n'의 'n'은 로마숫자 77의 손상. 외부 검색으로 ZDPV 77(1961) 118-172 정확 확인."
A-04b-010,1,General · ANE · Other (기타),"Noth, Martin",1966,"Das vierte Buch Mose. Numeri, übersetzt und erklärt","(ATD 7; Göttingen: Vandenhoeck & Ruprecht, 1966)",표적,low,A,https://www.worldcat.org/search?q=Noth+Numeri+ATD+7+1966,General · ANE · Other (기타)!R511,book,"ATD 7, 1966",Groß,QUEUED,★저자정정: MISSING_Groß 'Freunden'(OCR오류)→Martin Noth.
A-04b-011,1,General · ANE · Other (기타),"Frevel, Christian",1995,"Aschera und der Ausschließlichkeitsanspruch YHWHs: Beiträge zu literarischen, religionsgeschichtlichen und ikonographischen Aspekten der Ascheradiskussion","(BBB 94/1-2; Weinheim: Beltz Athenäum, 1995, 2 Bde.)",표적,low,A,https://www.amazon.de/dp/3865720056,General · ANE · Other (기타)!R512,book,"BBB 94/1-2, 2 vols., 1995",Groß,QUEUED,"MISSING_Groß 원본 대조 일치(저자·연도·제목). 외부 서지로 BBB 94/1-2, Beltz Athenäum, Weinheim 확인."
A-04b-012,1,General · ANE · Other (기타),"Frick, Frank S.",1977,The City in Ancient Israel,"(SBL Dissertation Series 36; Missoula, MT: Scholars Press, 1977)",off-list,low,A,https://www.worldcat.org/search?q=Frick+The+City+in+Ancient+Israel+1977,General · ANE · Other (기타)!R513,book,"SBLDS 36, 1977",Sasson,QUEUED,"★연도정정: xlsx/bib_sasson은 1978으로 표기되나 실제 초판은 1977(SBLDS 36, Scholars Press) — 외부 서지 다수 확인. bib_sasson·MISSING_Sasson 제목·저자 일치."
A-04b-013,1,General · ANE · Other (기타),"Frick, Frank S.",1992,"Palestine, Climate of","The Anchor Bible Dictionary 5 (1992), 119-26",표적,low,A,https://www.worldcat.org/search?q=Anchor+Bible+Dictionary+Palestine+Climate,General · ANE · Other (기타)!R514,ref-article,ABD 5:119-26,Sasson,QUEUED,bib_sasson·MISSING_Sasson 원본 대조 일치(권·쪽수까지 원본에 명시).
A-04b-014,1,General · ANE · Other (기타),"Friedl, Corinna",2000,Polygynie in Mesopotamien und Israel: Sozialgeschichtliche Analyse polygamer Beziehungen anhand rechtlicher Texte aus dem 2. und 1. Jahrtausend v. Chr.,"(AOAT 277; Münster: Ugarit-Verlag, 2000)",표적,low,A,https://www.ugarit-verlag.com/en/products/4c8bdf5049fe401faf1766cf4b481d50,General · ANE · Other (기타)!R515,book,"AOAT 277, 2000",Groß,QUEUED,"★연도정정(중요): xlsx 연도 1968은 오류 — 실제 출간연도는 2000(AOAT 277, Ugarit-Verlag). MISSING_Groß 원문에도 연도 표기 없이 저자·제목만 있어 xlsx 자체 파싱 오류로 추정. 저자·제목은 원본과 일치."
A-04b-015,1,General · ANE · Other (기타),"Fritz, Volkmar",1973,Das Ende der spätbronzezeitlichen Stadt Hazor Stratum XIII und die biblische Überlieferung in Josua 11 und Richter 4,"Ugarit-Forschungen (UF) 5 (1973), 123-139",표적,low,A,https://scholar.google.com/scholar?q=Fritz+Ende+sp%C3%A4tbronzezeitlichen+Stadt+Hazor+1973,General · ANE · Other (기타)!R516,journal-ref,UF 5 (1973) 123-139,Groß,QUEUED,MISSING_Groß 원본 대조 일치(저자·제목). 외부 검색으로 UF 5(1973) 123-139 확인. 사사기 4장 직접 관련.
A-04b-016,1,General · ANE · Other (기타),"Fritz, Volkmar",2006,[in:] “I Will Speak the Riddles of Ancient Times”: Archaeological and Historical Studies in Honor of Amihai Mazar on the Occasion of His Sixtieth Birthday,"ed. Aren M. Maeir and Pierre de Miroschedji (Winona Lake, IN: Eisenbrauns, 2006)",off-list,low,B,https://www.eisenbrauns.org/books/titles/978-1-57506-103-0.html,General · ANE · Other (기타)!R517,book-chapter,"FS Mazar, Eisenbrauns 2006",Groß,QUEUED,"★연도정정: xlsx 1995는 오류 — Mazar 60세 기념논문집은 2006년 Eisenbrauns 간행. MISSING_Groß 원본이 논문집 제목까지만 남고 Fritz의 개별 논문 제목은 절단되어 확인 불가(지어내지 않음) — confidence B, 수령 시 정확한 챕터 제목 확인 필요."
A-04b-017,1,General · ANE · Other (기타),"Fritz, Volkmar",1996,Die Entstehung Israels im 12. und 11. Jahrhundert v. Chr.,"(Biblische Enzyklopädie 2; Stuttgart: Kohlhammer, 1996)",off-list,low,A,https://shop.kohlhammer.de/die-entstehung-israels-im-12-und-11-jahrhundert-v-chr-978-3-17-012331-1.html,General · ANE · Other (기타)!R518,book,"Biblische Enzyklopädie 2, Kohlhammer 1996",Groß,QUEUED,MISSING_Groß 원본 대조 일치. Kohlhammer 서지로 확인.
A-04b-018,1,General · ANE · Other (기타),"Fritz, Volkmar",2000,Die Grenzen des Landes Israel,"pp. 14-34 in Gershon Galil and Moshe Weinfeld (eds.), Studies in Historical Geography and Biblical Historiography Presented to Zecharia Kallai (VTSup 81; Leiden: Brill, 2000)",통독,medium,A,https://www.worldcat.org/search?q=Galil+Weinfeld+Studies+in+Historical+Geography+Kallai+2000,General · ANE · Other (기타)!R519,book-chapter,VTSup 81 (2000) 14-34,Sasson,QUEUED,"bib_sasson·MISSING_Sasson 원본 대조 일치, 편저자·시리즈는 외부 검색으로 보완(VTSup 81, Kallai FS). VTSup 화이트리스트 소속 → boundary=통독."
A-04b-019,1,General · ANE · Other (기타),"Fritz, Volkmar",2001,Tabor,"Theologische Realenzyklopädie (TRE) 32 (2001), 595-596",off-list,low,B,https://www.degruyterbrill.com/serial/tre%20geb-b/html,General · ANE · Other (기타)!R520,ref-article,TRE 32 (2001) 595-596,Groß,QUEUED,"MISSING_Groß 원본 대조(연도·권·쪽수 'TRE XXXII, 2001, 59.5-.596'→595-596 OCR손상). TRE Band 32(2001)가 알파벳순 'Spurgeon-Taylor' 범위로 'Tabor' 포함 확인, 그러나 저자란 개별 확인은 못해 confidence B."
A-04b-020,1,General · ANE · Other (기타),"Fritz, Volkmar",2003,1 & 2 Kings,"(Continental Commentary; Minneapolis: Fortress Press, 2003; trans. Anselm C. Hagedorn)",표적,low,A,https://muse.jhu.edu/book/82254,General · ANE · Other (기타)!R521,book,"Continental Commentaries, Fortress 2003",Smith,QUEUED,bib_smith 원본 대조 일치. Continental Commentaries(BKAT 영역본) 화이트리스트 소속 → boundary=표적.
A-04b-021,1,General · ANE · Other (기타),"Fritz, Volkmar",2004,Das „negative Besitzverzeichnis“ in Judicum 1,"in: M. Witte (Hg.), Gott und Mensch im Dialog: Festschrift für Otto Kaiser zum 80. Geburtstag (BZAW 345/I; Berlin: de Gruyter, 2004), 385-388",통독,medium,A,https://www.degruyterbrill.com/document/doi/10.1515/9783110910001/html,General · ANE · Other (기타)!R522,book-chapter,BZAW 345/I (2004) 385-388,Groß,QUEUED,MISSING_Groß 원본 대조 일치. 사사기 1장 '소극적 점유 목록' 직접 다룸. BZAW 화이트리스트 소속 → boundary=통독.
A-04b-022,1,General · ANE · Other (기타),"Frostig-Adler, Naftali H.",1966,La Storia di Jefte,"in: E. Toaff (a cura di), Annuario di Studi Ebraici (Roma), 권·연도 미상",off-list,low,C,https://archive.org/details/annuariodistudie0000unse,General · ANE · Other (기타)!R523,book-chapter,"Annuario di Studi Ebraici, 권 미상",Groß,QUEUED,"MISSING_Groß 원본 대조로 저자·제목·편자(Toaff)까지 확인되나, 외부 검색으로 정확한 권차·쪽수는 확인 못함(저널 자체 존재는 확인) — confidence C, 수령 시 원문 확인 필수."
A-04b-023,1,General · ANE · Other (기타),"Frye, Northrop",1982,The Great Code: The Bible and Literature,"(London: Routledge & Kegan Paul, 1982)",off-list,low,A,https://www.worldcat.org/search?q=Frye+The+Great+Code+1982,General · ANE · Other (기타)!R524,book,"Routledge & Kegan Paul, 1982",Groß,QUEUED,"MISSING_Groß 원본 대조 일치. 유명 문학비평서, 외부 서지로 재확인."
