id,source_track,category,author,year,title,journal_series,boundary,priority,confidence,access_link,xlsx_ref,id_type,identifier,cited_by,status,notes
A-12b-001,1,General · ANE · Other (기타),"Wills, Lawrence M.",1995,The Jewish Novel in the Ancient World,"Ithaca, NY: Cornell University Press, 1995",off-list,low,A,https://openlibrary.org/search?q=Wills+Jewish+Novel+in+the+Ancient+World+Cornell,General · ANE · Other (기타)!R1679,book,ISBN 978-0-8014-3101-8 (추정),Sasson,QUEUED,bib_sasson.md(L1520)·MISSING_Sasson(L1423) 원본 title/저자/서지 완전 일치 확인. OpenLibrary로 저자 풀네임(Lawrence M. Wills) 확인.
A-12b-002,1,General · ANE · Other (기타),"Wilson, Robert R.",1980,Prophecy and Society in Ancient Israel,"Philadelphia: Fortress Press, 1980",off-list,low,A,https://openlibrary.org/search?q=Wilson+Prophecy+and+Society+in+Ancient+Israel,General · ANE · Other (기타)!R1680,book,,Smith,QUEUED,"저자 보완: xlsx는 'Wilson'만 표기, bib_smith.md(L811)·MISSING_Smith(L700) 원본은 'Wilson, Robert' 확인. OpenLibrary(Fortress Press, 1980)로 재확인."
A-12b-003,1,General · ANE · Other (기타),"Wilson, Kevin A.",2005,The Campaign of Pharaoh Shoshenq I into Palestine,"Forschungen zum Alten Testament, 2. Reihe 9 (FAT II/9); Tübingen: Mohr Siebeck, 2005",통독,mid,A,https://openlibrary.org/search?q=Kevin+Wilson+Campaign+of+Pharaoh+Shoshenq+Palestine,General · ANE · Other (기타)!R1681,book,FAT II/9,Smith,QUEUED,"저자 보완: xlsx는 'Wilson'만 표기, bib_smith.md(L810)·MISSING_Smith(L701) 원본은 'Wilson, Kevin' 확인. OpenLibrary로 FAT II/Bd.9 시리즈 소속 확인 → boundary 통독(FAT II 화이트리스트 등재)."
A-12b-004,1,General · ANE · Other (기타),"Winton Thomas, D.",1953,A Consideration of Some Unusual Ways of Expressing the Superlative in Hebrew,Vetus Testamentum 3/3 (1953): 209-224,통독,mid,A,https://www.journals.uchicago.edu/toc/jnes/1947/6/2,General · ANE · Other (기타)!R1682,article,"VT 3/3, 1953, 209-224",Sasson,QUEUED,"저자 정정(중요): xlsx/MISSING_Sasson(L1424)은 'Winckler 1953'이나 bib_sasson.md(L1523) 원본은 'Winton Thomas 1953'으로 명기 — MISSING 추출본의 정렬/OCR 오류로 판단. WebSearch로 D. Winton Thomas, VT 3(1953) 209-224 확인."
A-12b-005,1,General · ANE · Other (기타),"Winkler, Mathias",2021,Haupt und Haare des Nasiräers/der Nasiräerin in Num 6,Biblische Notizen 190 (2021): 33-58,통독,mid,A,https://www.herder.de/bn-nf/hefte/archiv/2021/190-2021/haupt-und-haare-des-nasiraeers-der-nasiraeerin-in-num-6/,General · ANE · Other (기타)!R1683,article,"BN 190, 2021, 33-58",Sasson,QUEUED,"저자 스펠링 정정: xlsx/bib_sasson.md(L1521)/MISSING_Sasson(L1425) 모두 'Winckler'로 표기하나, Herder(BN 발행처) 저널 공식페이지·Uni Siegen/Regensburg/Ruhr-Uni Bochum 교원 페이지 모두 'Mathias Winkler'(c 없음)로 일관 — 실제 저자 스펠링을 Winkler로 정정."
A-12b-006,1,General · ANE · Other (기타),"Winter, Irene J.",1980,"A Decorated Breastplate from Hasanlu, Iran: Type, Style, and Context of an Equestrian Ornament","Hasanlu Special Studies I / University Museum Monograph 39; Philadelphia: University Museum, 1980",off-list,low,A,https://www.penn.museum/research/publications/publication/970,General · ANE · Other (기타)!R1684,book,Hasanlu Special Studies I,Sasson,QUEUED,"저자 보완: xlsx는 'Winter'만 표기, bib_sasson.md(L1522) 원본은 'Winter, Irene' 확인. Penn Museum 공식 출판 페이지(1차)로 확정."
A-12b-007,1,General · ANE · Other (기타),"Winter, Urs",2002,Der Lebensbaum im Alten Testament und die Ikonographie des stilisierten Baumes [제목 후반 원본 절단],(수록처 미상 — 세션 내 확인 실패),off-list,low,C,https://openlibrary.org/search?q=Urs+Winter,General · ANE · Other (기타)!R1685,book chapter,,Groß,QUEUED,"MISSING_Groß(L1009) 원본에 'Winter, Urs, Der Lebensbaum im Alten Testament und die Ikonographie des stilisie[...]'로 저자·제목 일치 확인. Urs Winter는 실존 구약 도상학자(1983 'Frau und Göttin' 저자, OpenLibrary 확인)이나 이 2002년 항목의 정확한 수록처(저널/총서)는 Crossref·OpenLibrary·WebSearch(예산 소진)로 특정 실패 — 재검증 필요."
A-12b-008,1,General · ANE · Other (기타),"Wénin, André",2003,"À quoi Jephté sacrifie-t-il sa fille ? Lecture de Juges 11,29-40","in: Daniel Marguerat (éd.), Quand la Bible se raconte (Paris: Cerf, 2003), 85-103",off-list,low,B,https://dial.uclouvain.be/pr/boreal/fr/object/boreal:128539,General · ANE · Other (기타)!R1686,book chapter,,Groß,QUEUED,"저자 정정: xlsx/MISSING_Groß(L1012)는 'Wlnin, Andre'로 표기(OCR 오독: é→l). WebSearch로 André Wénin, in D. Marguerat (éd.), Quand la Bible se raconte (Cerf, 2003) 85-103 확인 — UCLouvain 리포지토리 페이지는 접속 실패, 검색 스니펫 기반 B등급."
A-12b-009,1,General · ANE · Other (기타),"Woestenburg, Els;Jagersma, Bram",1992,The Continuing Story of Sippar-Amnānum = Sippar-rabûm,NABU (Nouvelles Assyriologiques Brèves et Utilitaires) 1992/28,off-list,low,A,https://www.academia.edu/7923856/The_continuing_story_of_Sippar_Amn%C4%81num_Sippar_rab%C3%BBm,General · ANE · Other (기타)!R1687,article,NABU 1992/28,Sasson,QUEUED,"저자 보완: xlsx는 'Woestenburg'만 표기, bib_sasson.md(L1525) 원본은 'Woestenburg and Jagersma' 공저 명시. academia.edu(저자 업로드본)로 Els Woestenburg·Bram Jagersma 공저, NABU 1992/28 확인."
A-12b-010,1,General · ANE · Other (기타),"Wolf, C. Umhau",1947,Traces of Primitive Democracy in Ancient Israel,Journal of Near Eastern Studies 6/2 (1947): 98-108,표적,low,A,https://www.journals.uchicago.edu/doi/abs/10.1086/370821?journalCode=jnes,General · ANE · Other (기타)!R1688,article,"JNES 6/2, 1947, 98-108",Sasson,QUEUED,"저자 보완: xlsx는 'Wolf'만 표기, bib_sasson.md(L1527) 원본은 'Wolf, C. Umhau' 확인. JNES 공식 DOI 페이지(1차)로 6(1947) 98-108 확정."
A-12b-011,1,General · ANE · Other (기타),"Wolf-Knuts, Ulrika",2003,Contrasts as a Narrative Technique in Emigrant Accounts,Folklore 114/1 (2003): 91-105,off-list,low,A,https://doi.org/10.1080/0015587032000059906,General · ANE · Other (기타)!R1689,article,DOI 10.1080/0015587032000059906,Smith,QUEUED,저자 스펠링 정정: xlsx/bib_smith.md(L804)/MISSING_Smith(L703) 모두 'Wolfs-Knuts'('s' 오기)로 표기하나 실제 저자명은 Ulrika Wolf-Knuts(Åbo Akademi 민속학 교수). Taylor & Francis DOI(1차)로 Folklore 114(2003) 91-105 확정. 성서학과 무관한 이민 서사 연구 저널 — off-list.
A-12b-012,1,General · ANE · Other (기타),"Wöller, Hildegunde",1991,Vom Vater verwundet: Töchter der Bibel,Reihe: Tabus des Christentums; Stuttgart: Kreuz-Verlag,off-list,low,B,https://openlibrary.org/search?q=Vom+Vater+verwundet+W%C3%B6ller,General · ANE · Other (기타)!R1690,book,ISBN 3783110726 (추정),Groß,QUEUED,"MISSING_Groß(L1014) 원본 저자·제목 일치 확인. OpenLibrary(Kreuz-Verlag)로 출판사 확인했으나 발행연도는 1992로 나타나 xlsx의 1991과 1년 불일치(초판/재간 가능성) — 연도 불일치로 B등급 유지, xlsx 연도(1991) 보존."
